 Log10[q2](GeV^2)   Log10[r2](GeV^2)   theta          G1Gluon          G1Ghost          G1Quark          G1Sword
-1.3793103E-1    -2.5517241E+0     1.6534698E-1     1.4547243E-1    -3.9010474E-2     2.3750305E-1    -7.3667053E-1
-1.3793103E-1    -2.5517241E+0     3.3069396E-1     1.4531232E-1    -3.9069075E-2     2.3777464E-1    -7.3695870E-1
-1.3793103E-1    -2.5517241E+0     4.9604095E-1     1.4500888E-1    -3.9167622E-2     2.3822436E-1    -7.3743086E-1
-1.3793103E-1    -2.5517241E+0     6.6138793E-1     1.4456850E-1    -3.9304061E-2     2.3884156E-1    -7.3807500E-1
-1.3793103E-1    -2.5517241E+0     8.2673491E-1     1.4400101E-1    -3.9475521E-2     2.3961144E-1    -7.3887461E-1
-1.3793103E-1    -2.5517241E+0     9.9208189E-1     1.4331966E-1    -3.9678297E-2     2.4051526E-1    -7.3980898E-1
-1.3793103E-1    -2.5517241E+0     1.1574289E+0     1.4254109E-1    -3.9907879E-2     2.4153057E-1    -7.4085363E-1
-1.3793103E-1    -2.5517241E+0     1.3227759E+0     1.4168478E-1    -4.0158995E-2     2.4263147E-1    -7.4198084E-1
-1.3793103E-1    -2.5517241E+0     1.4881228E+0     1.4077323E-1    -4.0425616E-2     2.4378927E-1    -7.4316035E-1
-1.3793103E-1    -2.5517241E+0     1.6534698E+0     1.3983121E-1    -4.0700985E-2     2.4497262E-1    -7.4436007E-1
-1.3793103E-1    -2.5517241E+0     1.8188168E+0     1.3888411E-1    -4.0977900E-2     2.4614974E-1    -7.4554702E-1
-1.3793103E-1    -2.5517241E+0     1.9841638E+0     1.3795967E-1    -4.1248558E-2     2.4728702E-1    -7.4668826E-1
-1.3793103E-1    -2.5517241E+0     2.1495108E+0     1.3708449E-1    -4.1505015E-2     2.4835198E-1    -7.4775190E-1
-1.3793103E-1    -2.5517241E+0     2.3148577E+0     1.3628445E-1    -4.1739342E-2     2.4931371E-1    -7.4870808E-1
-1.3793103E-1    -2.5517241E+0     2.4802047E+0     1.3558331E-1    -4.1943969E-2     2.5014390E-1    -7.4952989E-1
-1.3793103E-1    -2.5517241E+0     2.6455517E+0     1.3500176E-1    -4.2112025E-2     2.5081808E-1    -7.5019426E-1
-1.3793103E-1    -2.5517241E+0     2.8108987E+0     1.3455722E-1    -4.2237683E-2     2.5131632E-1    -7.5068256E-1
-1.3793103E-1    -2.5517241E+0     2.9762457E+0     1.3426264E-1    -4.2316504E-2     2.5162391E-1    -7.5098108E-1
-1.3793103E-1    -2.3103448E+0     1.0000000E-2     1.4745190E-1    -3.8396694E-2     2.3494247E-1    -7.3397629E-1
-1.3793103E-1    -2.3103448E+0     1.6534698E-1     1.4743290E-1    -3.8419245E-2     2.3505580E-1    -7.3410261E-1
-1.3793103E-1    -2.3103448E+0     3.3069396E-1     1.4722958E-1    -3.8494306E-2     2.3540845E-1    -7.3447988E-1
-1.3793103E-1    -2.3103448E+0     4.9604095E-1     1.4684021E-1    -3.8620571E-2     2.3599254E-1    -7.3509838E-1
-1.3793103E-1    -2.3103448E+0     6.6138793E-1     1.4627213E-1    -3.8795569E-2     2.3679497E-1    -7.3594282E-1
-1.3793103E-1    -2.3103448E+0     8.2673491E-1     1.4553714E-1    -3.9015871E-2     2.3779753E-1    -7.3699209E-1
-1.3793103E-1    -2.3103448E+0     9.9208189E-1     1.4465142E-1    -3.9277117E-2     2.3897681E-1    -7.3821955E-1
-1.3793103E-1    -2.3103448E+0     1.1574289E+0     1.4363547E-1    -3.9573938E-2     2.4030453E-1    -7.3959356E-1
-1.3793103E-1    -2.3103448E+0     1.3227759E+0     1.4251411E-1    -3.9899915E-2     2.4174782E-1    -7.4107804E-1
-1.3793103E-1    -2.3103448E+0     1.4881228E+0     1.4131580E-1    -4.0247640E-2     2.4326960E-1    -7.4263329E-1
-1.3793103E-1    -2.3103448E+0     1.6534698E+0     1.4007300E-1    -4.0608685E-2     2.4482938E-1    -7.4421698E-1
-1.3793103E-1    -2.3103448E+0     1.8188168E+0     1.3882184E-1    -4.0973675E-2     2.4638405E-1    -7.4578532E-1
-1.3793103E-1    -2.3103448E+0     1.9841638E+0     1.3759681E-1    -4.1332464E-2     2.4788944E-1    -7.4729437E-1
-1.3793103E-1    -2.3103448E+0     2.1495108E+0     1.3643515E-1    -4.1674324E-2     2.4930148E-1    -7.4870149E-1
-1.3793103E-1    -2.3103448E+0     2.3148577E+0     1.3537207E-1    -4.1988329E-2     2.5057810E-1    -7.4996672E-1
-1.3793103E-1    -2.3103448E+0     2.4802047E+0     1.3443983E-1    -4.2263806E-2     2.5168093E-1    -7.5105420E-1
-1.3793103E-1    -2.3103448E+0     2.6455517E+0     1.3366684E-1    -4.2490890E-2     2.5257662E-1    -7.5193315E-1
-1.3793103E-1    -2.3103448E+0     2.8108987E+0     1.3307633E-1    -4.2661128E-2     2.5323815E-1    -7.5257894E-1
-1.3793103E-1    -2.3103448E+0     2.9762457E+0     1.3268526E-1    -4.2768005E-2     2.5364610E-1    -7.5297370E-1
-1.3793103E-1    -2.0689655E+0     1.0000000E-2     1.5009868E-1    -3.7598883E-2     2.3161708E-1    -7.3043765E-1
-1.3793103E-1    -2.0689655E+0     1.6534698E-1     1.5007855E-1    -3.7627257E-2     2.3176399E-1    -7.3060241E-1
-1.3793103E-1    -2.0689655E+0     3.3069396E-1     1.4982017E-1    -3.7721329E-2     2.3222004E-1    -7.3109466E-1
-1.3793103E-1    -2.0689655E+0     4.9604095E-1     1.4932071E-1    -3.7879961E-2     2.3297539E-1    -7.3190222E-1
-1.3793103E-1    -2.0689655E+0     6.6138793E-1     1.4859044E-1    -3.8100917E-2     2.3401370E-1    -7.3300593E-1
-1.3793103E-1    -2.0689655E+0     8.2673491E-1     1.4764538E-1    -3.8380974E-2     2.3531185E-1    -7.3437917E-1
-1.3793103E-1    -2.0689655E+0     9.9208189E-1     1.4650223E-1    -3.8714534E-2     2.3684217E-1    -7.3598818E-1
-1.3793103E-1    -2.0689655E+0     1.1574289E+0     1.4518404E-1    -3.9094984E-2     2.3857065E-1    -7.3779242E-1
-1.3793103E-1    -2.0689655E+0     1.3227759E+0     1.4372182E-1    -3.9514913E-2     2.4045605E-1    -7.3974519E-1
-1.3793103E-1    -2.0689655E+0     1.4881228E+0     1.4215128E-1    -3.9965472E-2     2.4245122E-1    -7.4179460E-1
-1.3793103E-1    -2.0689655E+0     1.6534698E+0     1.4051345E-1    -4.0436639E-2     2.4450517E-1    -7.4388475E-1
-1.3793103E-1    -2.0689655E+0     1.8188168E+0     1.3886127E-1    -4.0916136E-2     2.4655652E-1    -7.4595729E-1
-1.3793103E-1    -2.0689655E+0     1.9841638E+0     1.3723771E-1    -4.1391201E-2     2.4854935E-1    -7.4795326E-1
-1.3793103E-1    -2.0689655E+0     2.1495108E+0     1.3569477E-1    -4.1847307E-2     2.5042252E-1    -7.4981522E-1
-1.3793103E-1    -2.0689655E+0     2.3148577E+0     1.3428148E-1    -4.2269279E-2     2.5211815E-1    -7.5148939E-1
-1.3793103E-1    -2.0689655E+0     2.4802047E+0     1.3304270E-1    -4.2641845E-2     2.5358299E-1    -7.5292761E-1
-1.3793103E-1    -2.0689655E+0     2.6455517E+0     1.3201234E-1    -4.2950554E-2     2.5477554E-1    -7.5408932E-1
-1.3793103E-1    -2.0689655E+0     2.8108987E+0     1.3122022E-1    -4.3182823E-2     2.5566111E-1    -7.5494225E-1
-1.3793103E-1    -2.0689655E+0     2.9762457E+0     1.3069438E-1    -4.3328849E-2     2.5620874E-1    -7.5546316E-1
-1.3793103E-1    -1.8275862E+0     1.0000000E-2     1.5369001E-1    -3.6537503E-2     2.2712919E-1    -7.2558003E-1
-1.3793103E-1    -1.8275862E+0     1.6534698E-1     1.5367227E-1    -3.6572664E-2     2.2731776E-1    -7.2579378E-1
-1.3793103E-1    -1.8275862E+0     3.3069396E-1     1.5335001E-1    -3.6688700E-2     2.2790238E-1    -7.2643272E-1
-1.3793103E-1    -1.8275862E+0     4.9604095E-1     1.5271700E-1    -3.6884460E-2     2.2887167E-1    -7.2748204E-1
-1.3793103E-1    -1.8275862E+0     6.6138793E-1     1.5178369E-1    -3.7157745E-2     2.3020636E-1    -7.2891834E-1
-1.3793103E-1    -1.8275862E+0     8.2673491E-1     1.5056836E-1    -3.7505424E-2     2.3187922E-1    -7.3070881E-1
-1.3793103E-1    -1.8275862E+0     9.9208189E-1     1.4909737E-1    -3.7923326E-2     2.3385449E-1    -7.3281125E-1
-1.3793103E-1    -1.8275862E+0     1.1574289E+0     1.4740165E-1    -3.8404985E-2     2.3608892E-1    -7.3517449E-1
-1.3793103E-1    -1.8275862E+0     1.3227759E+0     1.4550724E-1    -3.8939812E-2     2.3853775E-1    -7.3773880E-1
-1.3793103E-1    -1.8275862E+0     1.4881228E+0     1.4345941E-1    -3.9517845E-2     2.4114253E-1    -7.4043666E-1
-1.3793103E-1    -1.8275862E+0     1.6534698E+0     1.4130824E-1    -4.0127696E-2     2.4383988E-1    -7.4319423E-1
-1.3793103E-1    -1.8275862E+0     1.8188168E+0     1.3912809E-1    -4.0753799E-2     2.4654243E-1    -7.4593333E-1
-1.3793103E-1    -1.8275862E+0     1.9841638E+0     1.3697633E-1    -4.1380812E-2     2.4917994E-1    -7.4857403E-1
-1.3793103E-1    -1.8275862E+0     2.1495108E+0     1.3492712E-1    -4.1989214E-2     2.5166546E-1    -7.5103791E-1
-1.3793103E-1    -1.8275862E+0     2.3148577E+0     1.3304819E-1    -4.2557738E-2     2.5391843E-1    -7.5325162E-1
-1.3793103E-1    -1.8275862E+0     2.4802047E+0     1.3138277E-1    -4.3064010E-2     2.5588131E-1    -7.5515049E-1
-1.3793103E-1    -1.8275862E+0     2.6455517E+0     1.2998713E-1    -4.3486543E-2     2.5748968E-1    -7.5668050E-1
-1.3793103E-1    -1.8275862E+0     2.8108987E+0     1.2891323E-1    -4.3806154E-2     2.5868502E-1    -7.5780186E-1
-1.3793103E-1    -1.8275862E+0     2.9762457E+0     1.2820141E-1    -4.4007559E-2     2.5942390E-1    -7.5848980E-1
-1.3793103E-1    -1.5862069E+0     1.0000000E-2     1.5856460E-1    -3.5133937E-2     2.2105555E-1    -7.1882166E-1
-1.3793103E-1    -1.5862069E+0     1.6534698E-1     1.5855930E-1    -3.5176737E-2     2.2129415E-1    -7.1909995E-1
-1.3793103E-1    -1.5862069E+0     3.3069396E-1     1.5817050E-1    -3.5317114E-2     2.2203436E-1    -7.1993140E-1
-1.3793103E-1    -1.5862069E+0     4.9604095E-1     1.5738542E-1    -3.5553962E-2     2.2326343E-1    -7.2129551E-1
-1.3793103E-1    -1.5862069E+0     6.6138793E-1     1.5621306E-1    -3.5885198E-2     2.2495981E-1    -7.2315975E-1
-1.3793103E-1    -1.5862069E+0     8.2673491E-1     1.5467218E-1    -3.6307995E-2     2.2709318E-1    -7.2548144E-1
-1.3793103E-1    -1.5862069E+0     9.9208189E-1     1.5279201E-1    -3.6818690E-2     2.2962286E-1    -7.2821532E-1
-1.3793103E-1    -1.5862069E+0     1.1574289E+0     1.5061280E-1    -3.7412567E-2     2.3249582E-1    -7.3129889E-1
-1.3793103E-1    -1.5862069E+0     1.3227759E+0     1.4818455E-1    -3.8081962E-2     2.3564752E-1    -7.3465681E-1
-1.3793103E-1    -1.5862069E+0     1.4881228E+0     1.4553521E-1    -3.8812011E-2     2.3902307E-1    -7.3820221E-1
-1.3793103E-1    -1.5862069E+0     1.6534698E+0     1.4272532E-1    -3.9590414E-2     2.4254536E-1    -7.4183770E-1
-1.3793103E-1    -1.5862069E+0     1.8188168E+0     1.3985843E-1    -4.0399433E-2     2.4609611E-1    -7.4545766E-1
-1.3793103E-1    -1.5862069E+0     1.9841638E+0     1.3700961E-1    -4.1221410E-2     2.4958336E-1    -7.4895189E-1
-1.3793103E-1    -1.5862069E+0     2.1495108E+0     1.3428938E-1    -4.2030757E-2     2.5288015E-1    -7.5221077E-1
-1.3793103E-1    -1.5862069E+0     2.3148577E+0     1.3176126E-1    -4.2796981E-2     2.5589810E-1    -7.5513167E-1
-1.3793103E-1    -1.5862069E+0     2.4802047E+0     1.2950476E-1    -4.3487647E-2     2.5854318E-1    -7.5763193E-1
-1.3793103E-1    -1.5862069E+0     2.6455517E+0     1.2761310E-1    -4.4070134E-2     2.6071290E-1    -7.5967315E-1
-1.3793103E-1    -1.5862069E+0     2.8108987E+0     1.2616051E-1    -4.4514035E-2     2.6232319E-1    -7.6118696E-1
-1.3793103E-1    -1.5862069E+0     2.9762457E+0     1.2519885E-1    -4.4794769E-2     2.6331568E-1    -7.6211760E-1
-1.3793103E-1    -1.3448276E+0     1.0000000E-2     1.6515889E-1    -3.3296712E-2     2.1282661E-1    -7.0925955E-1
-1.3793103E-1    -1.3448276E+0     1.6534698E-1     1.6518690E-1    -3.3347830E-2     2.1312198E-1    -7.0961940E-1
-1.3793103E-1    -1.3448276E+0     3.3069396E-1     1.6474235E-1    -3.3514035E-2     2.1404259E-1    -7.1069536E-1
-1.3793103E-1    -1.3448276E+0     4.9604095E-1     1.6380128E-1    -3.3794101E-2     2.1557490E-1    -7.1246327E-1
-1.3793103E-1    -1.3448276E+0     6.6138793E-1     1.6236818E-1    -3.4185975E-2     2.1769594E-1    -7.1488465E-1
-1.3793103E-1    -1.3448276E+0     8.2673491E-1     1.6046162E-1    -3.4687135E-2     2.2037330E-1    -7.1790489E-1
-1.3793103E-1    -1.3448276E+0     9.9208189E-1     1.5810597E-1    -3.5294640E-2     2.2356394E-1    -7.2145296E-1
-1.3793103E-1    -1.3448276E+0     1.1574289E+0     1.5534425E-1    -3.6005238E-2     2.2721160E-1    -7.2545260E-1
-1.3793103E-1    -1.3448276E+0     1.3227759E+0     1.5223899E-1    -3.6815007E-2     2.3123882E-1    -7.2982959E-1
-1.3793103E-1    -1.3448276E+0     1.4881228E+0     1.4886364E-1    -3.7714363E-2     2.3555326E-1    -7.3447473E-1
-1.3793103E-1    -1.3448276E+0     1.6534698E+0     1.4524470E-1    -3.8684603E-2     2.4009634E-1    -7.3926050E-1
-1.3793103E-1    -1.3448276E+0     1.8188168E+0     1.4148287E-1    -3.9711846E-2     2.4474681E-1    -7.4404309E-1
-1.3793103E-1    -1.3448276E+0     1.9841638E+0     1.3772202E-1    -4.0774705E-2     2.4934213E-1    -7.4866656E-1
-1.3793103E-1    -1.3448276E+0     2.1495108E+0     1.3409702E-1    -4.1842631E-2     2.5372206E-1    -7.5297050E-1
-1.3793103E-1    -1.3448276E+0     2.3148577E+0     1.3068434E-1    -4.2872308E-2     2.5777171E-1    -7.5682311E-1
-1.3793103E-1    -1.3448276E+0     2.4802047E+0     1.2763605E-1    -4.3816993E-2     2.6132727E-1    -7.6019307E-1
-1.3793103E-1    -1.3448276E+0     2.6455517E+0     1.2509769E-1    -4.4625000E-2     2.6422587E-1    -7.6295741E-1
-1.3793103E-1    -1.3448276E+0     2.8108987E+0     1.2316562E-1    -4.5246790E-2     2.6635691E-1    -7.6500608E-1
-1.3793103E-1    -1.3448276E+0     2.9762457E+0     1.2187369E-1    -4.5642906E-2     2.6768119E-1    -7.6626354E-1
-1.3793103E-1    -1.1034483E+0     1.0000000E-2     1.7397041E-1    -3.0942810E-2     2.0177009E-1    -6.9557933E-1
-1.3793103E-1    -1.1034483E+0     1.6534698E-1     1.7406647E-1    -3.1000877E-2     2.0211822E-1    -6.9603865E-1
-1.3793103E-1    -1.1034483E+0     3.3069396E-1     1.7360277E-1    -3.1188689E-2     2.0321845E-1    -6.9741340E-1
-1.3793103E-1    -1.1034483E+0     4.9604095E-1     1.7253824E-1    -3.1506557E-2     2.0506280E-1    -6.9967676E-1
-1.3793103E-1    -1.1034483E+0     6.6138793E-1     1.7086323E-1    -3.1955045E-2     2.0763810E-1    -7.0278586E-1
-1.3793103E-1    -1.1034483E+0     8.2673491E-1     1.6859309E-1    -3.2531883E-2     2.1091437E-1    -7.0667870E-1
-1.3793103E-1    -1.1034483E+0     9.9208189E-1     1.6574738E-1    -3.3230662E-2     2.1483704E-1    -7.1127248E-1
-1.3793103E-1    -1.1034483E+0     1.1574289E+0     1.6235820E-1    -3.4050019E-2     2.1935570E-1    -7.1646242E-1
-1.3793103E-1    -1.1034483E+0     1.3227759E+0     1.5847716E-1    -3.4994838E-2     2.2442302E-1    -7.2213110E-1
-1.3793103E-1    -1.1034483E+0     1.4881228E+0     1.5421088E-1    -3.6064336E-2     2.2990485E-1    -7.2818338E-1
-1.3793103E-1    -1.1034483E+0     1.6534698E+0     1.4963352E-1    -3.7242216E-2     2.3568404E-1    -7.3446335E-1
-1.3793103E-1    -1.1034483E+0     1.8188168E+0     1.4478124E-1    -3.8509209E-2     2.4168966E-1    -7.4077492E-1
-1.3793103E-1    -1.1034483E+0     1.9841638E+0     1.3985243E-1    -3.9848529E-2     2.4770087E-1    -7.4688973E-1
-1.3793103E-1    -1.1034483E+0     2.1495108E+0     1.3502146E-1    -4.1222744E-2     2.5347815E-1    -7.5255620E-1
-1.3793103E-1    -1.1034483E+0     2.3148577E+0     1.3042534E-1    -4.2580396E-2     2.5885321E-1    -7.5773195E-1
-1.3793103E-1    -1.1034483E+0     2.4802047E+0     1.2636504E-1    -4.3861652E-2     2.6354377E-1    -7.6229831E-1
-1.3793103E-1    -1.1034483E+0     2.6455517E+0     1.2292796E-1    -4.4993299E-2     2.6745563E-1    -7.6602831E-1
-1.3793103E-1    -1.1034483E+0     2.8108987E+0     1.2025812E-1    -4.5881639E-2     2.7038932E-1    -7.6875905E-1
-1.3793103E-1    -1.1034483E+0     2.9762457E+0     1.1848738E-1    -4.6451554E-2     2.7218474E-1    -7.7040721E-1
-1.3793103E-1    -8.6206897E-1     1.0000000E-2     1.8553258E-1    -2.8051090E-2     1.8715051E-1    -6.7581423E-1
-1.3793103E-1    -8.6206897E-1     1.6534698E-1     1.8574817E-1    -2.8113961E-2     1.8754856E-1    -6.7638998E-1
-1.3793103E-1    -8.6206897E-1     3.3069396E-1     1.8533056E-1    -2.8315623E-2     1.8882406E-1    -6.7811525E-1
-1.3793103E-1    -8.6206897E-1     4.9604095E-1     1.8421703E-1    -2.8656208E-2     1.9096536E-1    -6.8096249E-1
-1.3793103E-1    -8.6206897E-1     6.6138793E-1     1.8237396E-1    -2.9135506E-2     1.9394631E-1    -6.8488776E-1
-1.3793103E-1    -8.6206897E-1     8.2673491E-1     1.7982138E-1    -2.9753470E-2     1.9773308E-1    -6.8982613E-1
-1.3793103E-1    -8.6206897E-1     9.9208189E-1     1.7657585E-1    -3.0517074E-2     2.0233937E-1    -6.9568825E-1
-1.3793103E-1    -8.6206897E-1     1.1574289E+0     1.7265676E-1    -3.1435847E-2     2.0778630E-1    -7.0235612E-1
-1.3793103E-1    -8.6206897E-1     1.3227759E+0     1.6807380E-1    -3.2498482E-2     2.1396858E-1    -7.0968052E-1
-1.3793103E-1    -8.6206897E-1     1.4881228E+0     1.6286396E-1    -3.3708237E-2     2.2076827E-1    -7.1749979E-1
-1.3793103E-1    -8.6206897E-1     1.6534698E+0     1.5725918E-1    -3.5066470E-2     2.2791653E-1    -7.2568478E-1
-1.3793103E-1    -8.6206897E-1     1.8188168E+0     1.5116442E-1    -3.6560807E-2     2.3548086E-1    -7.3398916E-1
-1.3793103E-1    -8.6206897E-1     1.9841638E+0     1.4481640E-1    -3.8178635E-2     2.4320238E-1    -7.4206932E-1
-1.3793103E-1    -8.6206897E-1     2.1495108E+0     1.3843473E-1    -3.9884802E-2     2.5072958E-1    -7.4953688E-1
-1.3793103E-1    -8.6206897E-1     2.3148577E+0     1.3232952E-1    -4.1625763E-2     2.5774844E-1    -7.5653343E-1
-1.3793103E-1    -8.6206897E-1     2.4802047E+0     1.2674053E-1    -4.3330897E-2     2.6402978E-1    -7.6269706E-1
-1.3793103E-1    -8.6206897E-1     2.6455517E+0     1.2206317E-1    -4.4879711E-2     2.6917728E-1    -7.6752658E-1
-1.3793103E-1    -8.6206897E-1     2.8108987E+0     1.1849286E-1    -4.6151707E-2     2.7307635E-1    -7.7109083E-1
-1.3793103E-1    -8.6206897E-1     2.9762457E+0     1.1607285E-1    -4.6988922E-2     2.7550100E-1    -7.7335234E-1
-1.3793103E-1    -6.2068966E-1     1.0000000E-2     2.0001579E-1    -2.4617270E-2     1.6808188E-1    -6.4709353E-1
-1.3793103E-1    -6.2068966E-1     1.6534698E-1     2.0045367E-1    -2.4681590E-2     1.6849978E-1    -6.4779440E-1
-1.3793103E-1    -6.2068966E-1     3.3069396E-1     2.0024708E-1    -2.4886981E-2     1.6987940E-1    -6.4989923E-1
-1.3793103E-1    -6.2068966E-1     4.9604095E-1     1.9928487E-1    -2.5235339E-2     1.7223461E-1    -6.5338843E-1
-1.3793103E-1    -6.2068966E-1     6.6138793E-1     1.9746729E-1    -2.5726255E-2     1.7554358E-1    -6.5822814E-1
-1.3793103E-1    -6.2068966E-1     8.2673491E-1     1.9485362E-1    -2.6360808E-2     1.7978888E-1    -6.6435129E-1
-1.3793103E-1    -6.2068966E-1     9.9208189E-1     1.9146957E-1    -2.7150606E-2     1.8502312E-1    -6.7167041E-1
-1.3793103E-1    -6.2068966E-1     1.1574289E+0     1.8735028E-1    -2.8098124E-2     1.9113748E-1    -6.8006603E-1
-1.3793103E-1    -6.2068966E-1     1.3227759E+0     1.8245220E-1    -2.9217147E-2     1.9814494E-1    -6.8937630E-1
-1.3793103E-1    -6.2068966E-1     1.4881228E+0     1.7656270E-1    -3.0514687E-2     2.0615179E-1    -6.9939259E-1
-1.3793103E-1    -6.2068966E-1     1.6534698E+0     1.6972494E-1    -3.1990512E-2     2.1495262E-1    -7.0992084E-1
-1.3793103E-1    -6.2068966E-1     1.8188168E+0     1.6253973E-1    -3.3638502E-2     2.2390280E-1    -7.2076505E-1
-1.3793103E-1    -6.2068966E-1     1.9841638E+0     1.5463959E-1    -3.5470204E-2     2.3347250E-1    -7.3143572E-1
-1.3793103E-1    -6.2068966E-1     2.1495108E+0     1.4646284E-1    -3.7465159E-2     2.4301983E-1    -7.4119830E-1
-1.3793103E-1    -6.2068966E-1     2.3148577E+0     1.3855392E-1    -3.9572698E-2     2.5194640E-1    -7.5065985E-1
-1.3793103E-1    -6.2068966E-1     2.4802047E+0     1.3114885E-1    -4.1724508E-2     2.6002793E-1    -7.5866563E-1
-1.3793103E-1    -6.2068966E-1     2.6455517E+0     1.2456905E-1    -4.3790703E-2     2.6701989E-1    -7.6489395E-1
-1.3793103E-1    -6.2068966E-1     2.8108987E+0     1.1973020E-1    -4.5568527E-2     2.7195583E-1    -7.7006733E-1
-1.3793103E-1    -6.2068966E-1     2.9762457E+0     1.1654655E-1    -4.6810968E-2     2.7511449E-1    -7.7299800E-1
-1.3793103E-1    -3.7931034E-1     1.0000000E-2     2.1609128E-1    -2.0771064E-2     1.4474514E-1    -6.0564720E-1
-1.3793103E-1    -3.7931034E-1     1.6534698E-1     2.1687048E-1    -2.0832708E-2     1.4516628E-1    -6.0646698E-1
-1.3793103E-1    -3.7931034E-1     3.3069396E-1     2.1709005E-1    -2.1027777E-2     1.4658978E-1    -6.0893179E-1
-1.3793103E-1    -3.7931034E-1     4.9604095E-1     2.1661856E-1    -2.1357754E-2     1.4900112E-1    -6.1302751E-1
-1.3793103E-1    -3.7931034E-1     6.6138793E-1     2.1534082E-1    -2.1815437E-2     1.5219691E-1    -6.1873396E-1
-1.3793103E-1    -3.7931034E-1     8.2673491E-1     2.1322955E-1    -2.2423476E-2     1.5651260E-1    -6.2601891E-1
-1.3793103E-1    -3.7931034E-1     9.9208189E-1     2.1065499E-1    -2.3178000E-2     1.6171941E-1    -6.3483208E-1
-1.3793103E-1    -3.7931034E-1     1.1574289E+0     2.0704296E-1    -2.4102934E-2     1.6821420E-1    -6.4508382E-1
-1.3793103E-1    -3.7931034E-1     1.3227759E+0     2.0221771E-1    -2.5198326E-2     1.7585228E-1    -6.5658827E-1
-1.3793103E-1    -3.7931034E-1     1.4881228E+0     1.9641703E-1    -2.6468481E-2     1.8428676E-1    -6.6912187E-1
-1.3793103E-1    -3.7931034E-1     1.6534698E+0     1.8926069E-1    -2.7949321E-2     1.9400400E-1    -6.8239208E-1
-1.3793103E-1    -3.7931034E-1     1.8188168E+0     1.8072296E-1    -2.9636055E-2     2.0470440E-1    -6.9626567E-1
-1.3793103E-1    -3.7931034E-1     1.9841638E+0     1.7181540E-1    -3.1503702E-2     2.1533975E-1    -7.1040925E-1
-1.3793103E-1    -3.7931034E-1     2.1495108E+0     1.6197291E-1    -3.3644465E-2     2.2686737E-1    -7.2297211E-1
-1.3793103E-1    -3.7931034E-1     2.3148577E+0     1.5242757E-1    -3.5930516E-2     2.3731117E-1    -7.3457832E-1
-1.3793103E-1    -3.7931034E-1     2.4802047E+0     1.4264137E-1    -3.8411096E-2     2.4766660E-1    -7.4618851E-1
-1.3793103E-1    -3.7931034E-1     2.6455517E+0     1.3425989E-1    -4.0917715E-2     2.5610906E-1    -7.5486683E-1
-1.3793103E-1    -3.7931034E-1     2.8108987E+0     1.2768086E-1    -4.3247916E-2     2.6246224E-1    -7.6122699E-1
-1.3793103E-1    -3.7931034E-1     2.9762457E+0     1.2349034E-1    -4.5013576E-2     2.6637452E-1    -7.6501789E-1
-1.3793103E-1    -1.3793103E-1     1.0000000E-2     2.2967000E-1    -1.6686835E-2     1.1791386E-1    -5.4589425E-1
-1.3793103E-1    -1.3793103E-1     1.6534698E-1     2.3105273E-1    -1.6740409E-2     1.1825319E-1    -5.4681745E-1
-1.3793103E-1    -1.3793103E-1     3.3069396E-1     2.3216031E-1    -1.6909785E-2     1.1947419E-1    -5.4959538E-1
-1.3793103E-1    -1.3793103E-1     4.9604095E-1     2.3281398E-1    -1.7198554E-2     1.2160327E-1    -5.5421883E-1
-1.3793103E-1    -1.3793103E-1     6.6138793E-1     2.3284237E-1    -1.7597009E-2     1.2431297E-1    -5.6067713E-1
-1.3793103E-1    -1.3793103E-1     8.2673491E-1     2.3190706E-1    -1.8140240E-2     1.2840464E-1    -5.6895299E-1
-1.3793103E-1    -1.3793103E-1     9.9208189E-1     2.3150837E-1    -1.8800084E-2     1.3300010E-1    -5.7901905E-1
-1.3793103E-1    -1.3793103E-1     1.1574289E+0     2.2890061E-1    -1.9637452E-2     1.3955449E-1    -5.9083076E-1
-1.3793103E-1    -1.3793103E-1     1.3227759E+0     2.2677016E-1    -2.0589885E-2     1.4588346E-1    -6.0430869E-1
-1.3793103E-1    -1.3793103E-1     1.4881228E+0     2.2112458E-1    -2.1771413E-2     1.5504247E-1    -6.1927795E-1
-1.3793103E-1    -1.3793103E-1     1.6534698E+0     2.1623804E-1    -2.3080943E-2     1.6359497E-1    -6.3534673E-1
-1.3793103E-1    -1.3793103E-1     1.8188168E+0     2.0659884E-1    -2.4670179E-2     1.7561632E-1    -6.5193827E-1
-1.3793103E-1    -1.3793103E-1     1.9841638E+0     1.9890100E-1    -2.6432084E-2     1.8615905E-1    -6.6915908E-1
-1.3793103E-1    -1.3793103E-1     2.1495108E+0     1.9297778E-1    -2.8187223E-2     1.9367554E-1    -6.8734425E-1
-1.3793103E-1    -1.3793103E-1     2.3148577E+0     1.7655886E-1    -3.0505707E-2     2.1013670E-1    -7.0421156E-1
-1.3793103E-1    -1.3793103E-1     2.4802047E+0     1.6596338E-1    -3.2878745E-2     2.2109118E-1    -7.1771399E-1
-1.3793103E-1    -1.3793103E-1     2.6455517E+0     1.5537475E-1    -3.5408085E-2     2.3125132E-1    -7.2919645E-1
-1.3793103E-1    -1.3793103E-1     2.8108987E+0     1.4728750E-1    -3.7858646E-2     2.3861625E-1    -7.3761934E-1
-1.3793103E-1    -1.3793103E-1     2.9762457E+0     1.4194261E-1    -3.9884464E-2     2.4327145E-1    -7.4259966E-1
