 Log10[q2](GeV^2) Log10[r2](GeV^2)    theta            G4Gluon         G4Ghost           GQuark          G4Sword
 2.2758621E+0    -3.7586207E+0     1.6534698E+0     2.3309878E-2    -6.3447470E-3    -1.6644978E-3    -4.8248618E-1
 2.2758621E+0    -3.7586207E+0     1.8188168E+0     2.2822208E-2    -6.3679788E-3    -2.0376558E-3    -4.8247694E-1
 2.2758621E+0    -3.7586207E+0     1.9841638E+0     2.2948337E-2    -6.4040744E-3    -2.4839361E-3    -4.8246810E-1
 2.2758621E+0    -3.7586207E+0     2.1495108E+0     2.2944234E-2    -6.4493438E-3    -2.6977053E-3    -4.8245990E-1
 2.2758621E+0    -3.7586207E+0     2.3148577E+0     2.2980750E-2    -6.5201013E-3    -2.4643803E-3    -4.8245255E-1
 2.2758621E+0    -3.7586207E+0     2.4802047E+0     2.3049111E-2    -6.5945360E-3    -2.4802303E-3    -4.8244625E-1
 2.2758621E+0    -3.7586207E+0     2.6455517E+0     2.2743817E-2    -6.6713271E-3    -2.5507956E-3    -4.8244118E-1
 2.2758621E+0    -3.7586207E+0     2.8108987E+0     2.3014793E-2    -6.7420958E-3    -2.6072728E-3    -4.8243745E-1
 2.2758621E+0    -3.7586207E+0     2.9762457E+0     2.2685944E-2    -6.7910472E-3    -2.0553479E-3    -4.8243518E-1
 2.2758621E+0    -3.5172414E+0     1.0000000E-2     1.8024975E-2    -5.2683156E-3    -3.3488277E-3    -4.8256140E-1
 2.2758621E+0    -3.5172414E+0     1.6534698E-1     2.2968797E-2    -5.2552569E-3    -2.9176580E-3    -4.8256036E-1
 2.2758621E+0    -3.5172414E+0     3.3069396E-1     2.2928496E-2    -5.2161645E-3    -2.8629326E-3    -4.8255727E-1
 2.2758621E+0    -3.5172414E+0     4.9604095E-1     2.2963670E-2    -5.1633390E-3    -2.5476045E-3    -4.8255221E-1
 2.2758621E+0    -3.5172414E+0     6.6138793E-1     2.2935556E-2    -5.1043548E-3    -2.5363104E-3    -4.8254533E-1
 2.2758621E+0    -3.5172414E+0     8.2673491E-1     2.2942580E-2    -5.0466959E-3    -2.5514909E-3    -4.8253683E-1
 2.2758621E+0    -3.5172414E+0     9.9208189E-1     2.2975386E-2    -4.9973011E-3    -2.4674990E-3    -4.8252695E-1
 2.2758621E+0    -3.5172414E+0     1.1574289E+0     2.2905858E-2    -4.9557185E-3    -2.5235367E-3    -4.8251596E-1
 2.2758621E+0    -3.5172414E+0     1.3227759E+0     2.2931499E-2    -4.9272500E-3    -2.6765253E-3    -4.8250417E-1
 2.2758621E+0    -3.5172414E+0     1.4881228E+0     2.2843503E-2    -4.9131938E-3    -2.7610544E-3    -4.8249191E-1
 2.2758621E+0    -3.5172414E+0     1.6534698E+0     2.2843414E-2    -4.9130924E-3    -2.7612419E-3    -4.8247952E-1
 2.2758621E+0    -3.5172414E+0     1.8188168E+0     2.2933294E-2    -4.9267465E-3    -2.6774718E-3    -4.8246732E-1
 2.2758621E+0    -3.5172414E+0     1.9841638E+0     2.2908695E-2    -4.9548759E-3    -2.5243333E-3    -4.8245567E-1
 2.2758621E+0    -3.5172414E+0     2.1495108E+0     2.2979144E-2    -4.9961896E-3    -2.4673465E-3    -4.8244485E-1
 2.2758621E+0    -3.5172414E+0     2.3148577E+0     2.2947579E-2    -5.0453648E-3    -2.5512924E-3    -4.8243518E-1
 2.2758621E+0    -3.5172414E+0     2.4802047E+0     2.2941374E-2    -5.1028623E-3    -2.5363805E-3    -4.8242689E-1
 2.2758621E+0    -3.5172414E+0     2.6455517E+0     2.2970127E-2    -5.1617689E-3    -2.5473304E-3    -4.8242020E-1
 2.2758621E+0    -3.5172414E+0     2.8108987E+0     2.2934508E-2    -5.2145744E-3    -2.8626219E-3    -4.8241530E-1
 2.2758621E+0    -3.5172414E+0     2.9762457E+0     2.2978693E-2    -5.2536852E-3    -2.9165093E-3    -4.8241231E-1
 2.2758621E+0    -3.2758621E+0     1.0000000E-2     2.5478297E-2    -4.1004747E-3    -2.5744450E-3    -4.8257713E-1
 2.2758621E+0    -3.2758621E+0     1.6534698E-1     2.4916577E-2    -4.0883815E-3    -2.7988637E-3    -4.8257575E-1
 2.2758621E+0    -3.2758621E+0     3.3069396E-1     2.2961805E-2    -4.0591614E-3    -2.6446465E-3    -4.8257165E-1
 2.2758621E+0    -3.2758621E+0     4.9604095E-1     2.2958148E-2    -4.0185670E-3    -2.5066533E-3    -4.8256494E-1
 2.2758621E+0    -3.2758621E+0     6.6138793E-1     2.2941827E-2    -3.9737893E-3    -2.5245894E-3    -4.8255582E-1
 2.2758621E+0    -3.2758621E+0     8.2673491E-1     2.2940259E-2    -3.9307775E-3    -2.5509954E-3    -4.8254455E-1
 2.2758621E+0    -3.2758621E+0     9.9208189E-1     2.2895417E-2    -3.8925573E-3    -2.5992019E-3    -4.8253146E-1
 2.2758621E+0    -3.2758621E+0     1.1574289E+0     2.2879341E-2    -3.8625908E-3    -2.6188772E-3    -4.8251691E-1
 2.2758621E+0    -3.2758621E+0     1.3227759E+0     2.2828951E-2    -3.8404950E-3    -2.5481937E-3    -4.8250132E-1
 2.2758621E+0    -3.2758621E+0     1.4881228E+0     2.2856691E-2    -3.8304789E-3    -2.5657695E-3    -4.8248511E-1
 2.2758621E+0    -3.2758621E+0     1.6534698E+0     2.2858101E-2    -3.8304182E-3    -2.5657742E-3    -4.8246875E-1
 2.2758621E+0    -3.2758621E+0     1.8188168E+0     2.2830975E-2    -3.8400191E-3    -2.5475808E-3    -4.8245267E-1
 2.2758621E+0    -3.2758621E+0     1.9841638E+0     2.2882213E-2    -3.8618024E-3    -2.6186608E-3    -4.8243730E-1
 2.2758621E+0    -3.2758621E+0     2.1495108E+0     2.2899581E-2    -3.8915108E-3    -2.5995793E-3    -4.8242306E-1
 2.2758621E+0    -3.2758621E+0     2.3148577E+0     2.2946455E-2    -3.9295183E-3    -2.5514232E-3    -4.8241033E-1
 2.2758621E+0    -3.2758621E+0     2.4802047E+0     2.2948834E-2    -3.9723888E-3    -2.5251354E-3    -4.8239943E-1
 2.2758621E+0    -3.2758621E+0     2.6455517E+0     2.2967630E-2    -4.0170959E-3    -2.5067684E-3    -4.8239065E-1
 2.2758621E+0    -3.2758621E+0     2.8108987E+0     2.2966610E-2    -4.0576796E-3    -2.6435882E-3    -4.8238421E-1
 2.2758621E+0    -3.2758621E+0     2.9762457E+0     2.4913409E-2    -4.0869262E-3    -2.7980497E-3    -4.8238028E-1
 2.2758621E+0    -3.0344828E+0     1.0000000E-2     1.7126678E-2    -3.2134726E-3    -3.8239918E-3    -4.8259384E-1
 2.2758621E+0    -3.0344828E+0     1.6534698E-1     2.3455834E-2    -3.2039933E-3    -2.5725893E-3    -4.8259201E-1
 2.2758621E+0    -3.0344828E+0     3.3069396E-1     2.2970505E-2    -3.1823248E-3    -2.4971454E-3    -4.8258655E-1
 2.2758621E+0    -3.0344828E+0     4.9604095E-1     2.2961214E-2    -3.1517797E-3    -2.5006641E-3    -4.8257764E-1
 2.2758621E+0    -3.0344828E+0     6.6138793E-1     2.2929679E-2    -3.1183830E-3    -2.5243830E-3    -4.8256553E-1
 2.2758621E+0    -3.0344828E+0     8.2673491E-1     2.2939908E-2    -3.0858920E-3    -2.5359866E-3    -4.8255057E-1
 2.2758621E+0    -3.0344828E+0     9.9208189E-1     2.2973920E-2    -3.0567282E-3    -2.5584200E-3    -4.8253321E-1
 2.2758621E+0    -3.0344828E+0     1.1574289E+0     2.2976554E-2    -3.0341007E-3    -2.5630209E-3    -4.8251394E-1
 2.2758621E+0    -3.0344828E+0     1.3227759E+0     2.2921420E-2    -3.0180531E-3    -2.5129342E-3    -4.8249330E-1
 2.2758621E+0    -3.0344828E+0     1.4881228E+0     2.3062473E-2    -3.0018573E-3    -2.5463046E-3    -4.8247188E-1
 2.2758621E+0    -3.0344828E+0     1.6534698E+0     2.3066544E-2    -3.0016526E-3    -2.5465779E-3    -4.8245028E-1
 2.2758621E+0    -3.0344828E+0     1.8188168E+0     2.2924407E-2    -3.0175917E-3    -2.5122731E-3    -4.8242907E-1
 2.2758621E+0    -3.0344828E+0     1.9841638E+0     2.2984890E-2    -3.0333913E-3    -2.5625352E-3    -4.8240883E-1
 2.2758621E+0    -3.0344828E+0     2.1495108E+0     2.2984270E-2    -3.0557630E-3    -2.5584939E-3    -4.8239010E-1
 2.2758621E+0    -3.0344828E+0     2.3148577E+0     2.2948919E-2    -3.0847513E-3    -2.5359156E-3    -4.8237336E-1
 2.2758621E+0    -3.0344828E+0     2.4802047E+0     2.2940762E-2    -3.1171187E-3    -2.5244015E-3    -4.8235905E-1
 2.2758621E+0    -3.0344828E+0     2.6455517E+0     2.2972867E-2    -3.1504505E-3    -2.5004481E-3    -4.8234753E-1
 2.2758621E+0    -3.0344828E+0     2.8108987E+0     2.2979167E-2    -3.1809896E-3    -2.4978820E-3    -4.8233908E-1
 2.2758621E+0    -3.0344828E+0     2.9762457E+0     2.3471057E-2    -3.2026878E-3    -2.5706298E-3    -4.8233393E-1
 2.2758621E+0    -2.7931034E+0     1.0000000E-2     2.0332597E-2    -2.5415865E-3    -2.5454459E-3    -4.8260797E-1
 2.2758621E+0    -2.7931034E+0     1.6534698E-1     2.2914685E-2    -2.5350100E-3    -2.4314775E-3    -4.8260554E-1
 2.2758621E+0    -2.7931034E+0     3.3069396E-1     2.2968802E-2    -2.5186455E-3    -2.3805883E-3    -4.8259827E-1
 2.2758621E+0    -2.7931034E+0     4.9604095E-1     2.2955350E-2    -2.4956133E-3    -2.3909580E-3    -4.8258640E-1
 2.2758621E+0    -2.7931034E+0     6.6138793E-1     2.2925154E-2    -2.4701437E-3    -2.4076598E-3    -4.8257028E-1
 2.2758621E+0    -2.7931034E+0     8.2673491E-1     2.2916939E-2    -2.4453360E-3    -2.4003717E-3    -4.8255041E-1
 2.2758621E+0    -2.7931034E+0     9.9208189E-1     2.2903236E-2    -2.4236205E-3    -2.4163498E-3    -4.8252735E-1
 2.2758621E+0    -2.7931034E+0     1.1574289E+0     2.2894366E-2    -2.4063071E-3    -2.4098369E-3    -4.8250179E-1
 2.2758621E+0    -2.7931034E+0     1.3227759E+0     2.2829157E-2    -2.3933694E-3    -2.4036273E-3    -4.8247447E-1
 2.2758621E+0    -2.7931034E+0     1.4881228E+0     2.2945670E-2    -2.3861521E-3    -2.3740953E-3    -4.8244614E-1
 2.2758621E+0    -2.7931034E+0     1.6534698E+0     2.2950416E-2    -2.3861146E-3    -2.3725870E-3    -4.8241762E-1
 2.2758621E+0    -2.7931034E+0     1.8188168E+0     2.2832813E-2    -2.3929795E-3    -2.4030783E-3    -4.8238966E-1
 2.2758621E+0    -2.7931034E+0     1.9841638E+0     2.2900742E-2    -2.4056630E-3    -2.4092257E-3    -4.8236302E-1
 2.2758621E+0    -2.7931034E+0     2.1495108E+0     2.2912261E-2    -2.4227852E-3    -2.4159664E-3    -4.8233841E-1
 2.2758621E+0    -2.7931034E+0     2.3148577E+0     2.2927871E-2    -2.4443327E-3    -2.3999087E-3    -4.8231644E-1
 2.2758621E+0    -2.7931034E+0     2.4802047E+0     2.2935738E-2    -2.4690491E-3    -2.4069600E-3    -4.8229768E-1
 2.2758621E+0    -2.7931034E+0     2.6455517E+0     2.2972286E-2    -2.4944694E-3    -2.3903952E-3    -4.8228260E-1
 2.2758621E+0    -2.7931034E+0     2.8108987E+0     2.2983175E-2    -2.5175119E-3    -2.3798686E-3    -4.8227155E-1
 2.2758621E+0    -2.7931034E+0     2.9762457E+0     2.2933261E-2    -2.5339056E-3    -2.4301700E-3    -4.8226482E-1
 2.2758621E+0    -2.5517241E+0     1.0000000E-2     2.2566935E-2    -2.0327842E-3    -2.3677827E-3    -4.8261695E-1
 2.2758621E+0    -2.5517241E+0     1.6534698E-1     2.2989807E-2    -2.0284652E-3    -2.2714318E-3    -4.8261369E-1
 2.2758621E+0    -2.5517241E+0     3.3069396E-1     2.2942577E-2    -2.0157829E-3    -2.2478418E-3    -4.8260398E-1
 2.2758621E+0    -2.5517241E+0     4.9604095E-1     2.2900624E-2    -1.9982876E-3    -2.2447167E-3    -4.8258814E-1
 2.2758621E+0    -2.5517241E+0     6.6138793E-1     2.2879358E-2    -1.9797331E-3    -2.2431932E-3    -4.8256665E-1
 2.2758621E+0    -2.5517241E+0     8.2673491E-1     2.2859523E-2    -1.9614437E-3    -2.2309600E-3    -4.8254017E-1
 2.2758621E+0    -2.5517241E+0     9.9208189E-1     2.2863821E-2    -1.9446661E-3    -2.2280402E-3    -4.8250951E-1
 2.2758621E+0    -2.5517241E+0     1.1574289E+0     2.2833741E-2    -1.9318694E-3    -2.2150544E-3    -4.8247557E-1
 2.2758621E+0    -2.5517241E+0     1.3227759E+0     2.2799670E-2    -1.9226868E-3    -2.2019387E-3    -4.8243935E-1
 2.2758621E+0    -2.5517241E+0     1.4881228E+0     2.2863146E-2    -1.9175630E-3    -2.2022205E-3    -4.8240188E-1
 2.2758621E+0    -2.5517241E+0     1.6534698E+0     2.2867445E-2    -1.9175639E-3    -2.2010767E-3    -4.8236422E-1
 2.2758621E+0    -2.5517241E+0     1.8188168E+0     2.2805346E-2    -1.9223834E-3    -2.2008075E-3    -4.8232738E-1
 2.2758621E+0    -2.5517241E+0     1.9841638E+0     2.2841675E-2    -1.9313766E-3    -2.2135679E-3    -4.8229237E-1
 2.2758621E+0    -2.5517241E+0     2.1495108E+0     2.2875377E-2    -1.9439891E-3    -2.2265299E-3    -4.8226007E-1
 2.2758621E+0    -2.5517241E+0     2.3148577E+0     2.2874328E-2    -1.9606444E-3    -2.2290692E-3    -4.8223130E-1
 2.2758621E+0    -2.5517241E+0     2.4802047E+0     2.2892914E-2    -1.9788589E-3    -2.2412265E-3    -4.8220677E-1
 2.2758621E+0    -2.5517241E+0     2.6455517E+0     2.2916384E-2    -1.9973924E-3    -2.2426883E-3    -4.8218708E-1
 2.2758621E+0    -2.5517241E+0     2.8108987E+0     2.2962133E-2    -2.0149074E-3    -2.2456020E-3    -4.8217268E-1
 2.2758621E+0    -2.5517241E+0     2.9762457E+0     2.3011259E-2    -2.0276288E-3    -2.2696755E-3    -4.8216390E-1
 2.2758621E+0    -2.3103448E+0     1.0000000E-2     2.1569090E-2    -1.6478528E-3    -2.0798957E-3    -4.8260795E-1
 2.2758621E+0    -2.3103448E+0     1.6534698E-1     2.2959175E-2    -1.6441203E-3    -2.0496687E-3    -4.8260358E-1
 2.2758621E+0    -2.3103448E+0     3.3069396E-1     2.2925599E-2    -1.6342299E-3    -2.0434046E-3    -4.8259058E-1
 2.2758621E+0    -2.3103448E+0     4.9604095E-1     2.2889486E-2    -1.6215364E-3    -2.0394780E-3    -4.8256937E-1
 2.2758621E+0    -2.3103448E+0     6.6138793E-1     2.2858278E-2    -1.6079071E-3    -2.0286668E-3    -4.8254063E-1
 2.2758621E+0    -2.3103448E+0     8.2673491E-1     2.2811578E-2    -1.5937123E-3    -2.0105837E-3    -4.8250527E-1
 2.2758621E+0    -2.3103448E+0     9.9208189E-1     2.2770053E-2    -1.5808065E-3    -1.9929164E-3    -4.8246439E-1
 2.2758621E+0    -2.3103448E+0     1.1574289E+0     2.2784254E-2    -1.5711676E-3    -1.9790396E-3    -4.8241925E-1
 2.2758621E+0    -2.3103448E+0     1.3227759E+0     2.2727455E-2    -1.5637513E-3    -1.9672116E-3    -4.8237118E-1
 2.2758621E+0    -2.3103448E+0     1.4881228E+0     2.2752328E-2    -1.5587159E-3    -1.9580991E-3    -4.8232158E-1
 2.2758621E+0    -2.3103448E+0     1.6534698E+0     2.2757176E-2    -1.5587345E-3    -1.9558717E-3    -4.8227186E-1
 2.2758621E+0    -2.3103448E+0     1.8188168E+0     2.2728128E-2    -1.5635187E-3    -1.9649284E-3    -4.8222337E-1
 2.2758621E+0    -2.3103448E+0     1.9841638E+0     2.2791353E-2    -1.5707887E-3    -1.9760986E-3    -4.8217740E-1
 2.2758621E+0    -2.3103448E+0     2.1495108E+0     2.2781424E-2    -1.5803227E-3    -1.9893557E-3    -4.8213511E-1
 2.2758621E+0    -2.3103448E+0     2.3148577E+0     2.2830140E-2    -1.5931468E-3    -2.0063831E-3    -4.8209754E-1
 2.2758621E+0    -2.3103448E+0     2.4802047E+0     2.2879911E-2    -1.6073297E-3    -2.0242022E-3    -4.8206559E-1
 2.2758621E+0    -2.3103448E+0     2.6455517E+0     2.2914734E-2    -1.6209703E-3    -2.0348518E-3    -4.8203998E-1
 2.2758621E+0    -2.3103448E+0     2.8108987E+0     2.2950840E-2    -1.6337020E-3    -2.0387597E-3    -4.8202128E-1
 2.2758621E+0    -2.3103448E+0     2.9762457E+0     2.2990063E-2    -1.6436492E-3    -2.0450417E-3    -4.8200990E-1
 2.2758621E+0    -2.0689655E+0     1.0000000E-2     2.2444229E-2    -1.3554223E-3    -1.9122678E-3    -4.8255727E-1
 2.2758621E+0    -2.0689655E+0     1.6534698E-1     2.2938009E-2    -1.3529729E-3    -1.8447334E-3    -4.8255139E-1
 2.2758621E+0    -2.0689655E+0     3.3069396E-1     2.2901072E-2    -1.3458161E-3    -1.8223689E-3    -4.8253389E-1
 2.2758621E+0    -2.0689655E+0     4.9604095E-1     2.2839089E-2    -1.3358371E-3    -1.8076325E-3    -4.8250538E-1
 2.2758621E+0    -2.0689655E+0     6.6138793E-1     2.2785235E-2    -1.3252023E-3    -1.7849952E-3    -4.8246680E-1
 2.2758621E+0    -2.0689655E+0     8.2673491E-1     2.2752626E-2    -1.3147245E-3    -1.7573489E-3    -4.8241943E-1
 2.2758621E+0    -2.0689655E+0     9.9208189E-1     2.2734656E-2    -1.3056815E-3    -1.7322423E-3    -4.8236479E-1
 2.2758621E+0    -2.0689655E+0     1.1574289E+0     2.2724086E-2    -1.2977141E-3    -1.7082799E-3    -4.8230461E-1
 2.2758621E+0    -2.0689655E+0     1.3227759E+0     2.2725176E-2    -1.2915242E-3    -1.6946515E-3    -4.8224072E-1
 2.2758621E+0    -2.0689655E+0     1.4881228E+0     2.2716231E-2    -1.2899119E-3    -1.6852265E-3    -4.8217502E-1
 2.2758621E+0    -2.0689655E+0     1.6534698E+0     2.2719562E-2    -1.2901380E-3    -1.6819288E-3    -4.8210939E-1
 2.2758621E+0    -2.0689655E+0     1.8188168E+0     2.2733100E-2    -1.2914547E-3    -1.6907739E-3    -4.8204563E-1
 2.2758621E+0    -2.0689655E+0     1.9841638E+0     2.2737900E-2    -1.2975220E-3    -1.7026622E-3    -4.8198540E-1
 2.2758621E+0    -2.0689655E+0     2.1495108E+0     2.2748657E-2    -1.3054471E-3    -1.7252473E-3    -4.8193019E-1
 2.2758621E+0    -2.0689655E+0     2.3148577E+0     2.2772390E-2    -1.3144924E-3    -1.7492939E-3    -4.8188132E-1
 2.2758621E+0    -2.0689655E+0     2.4802047E+0     2.2809170E-2    -1.3249773E-3    -1.7763232E-3    -4.8183988E-1
 2.2758621E+0    -2.0689655E+0     2.6455517E+0     2.2869044E-2    -1.3356729E-3    -1.7987384E-3    -4.8180675E-1
 2.2758621E+0    -2.0689655E+0     2.8108987E+0     2.2936072E-2    -1.3457239E-3    -1.8134259E-3    -4.8178262E-1
 2.2758621E+0    -2.0689655E+0     2.9762457E+0     2.2975785E-2    -1.3529543E-3    -1.8353149E-3    -4.8176795E-1
 2.2758621E+0    -1.8275862E+0     1.0000000E-2     2.2630416E-2    -1.1339354E-3    -1.7583180E-3    -4.8241620E-1
 2.2758621E+0    -1.8275862E+0     1.6534698E-1     2.2912909E-2    -1.1317647E-3    -1.6322400E-3    -4.8240825E-1
 2.2758621E+0    -1.8275862E+0     3.3069396E-1     2.2851830E-2    -1.1267862E-3    -1.6102163E-3    -4.8238458E-1
 2.2758621E+0    -1.8275862E+0     4.9604095E-1     2.2788589E-2    -1.1193670E-3    -1.5815810E-3    -4.8234607E-1
 2.2758621E+0    -1.8275862E+0     6.6138793E-1     2.2731263E-2    -1.1111567E-3    -1.5484140E-3    -4.8229405E-1
 2.2758621E+0    -1.8275862E+0     8.2673491E-1     2.2688595E-2    -1.1035284E-3    -1.5079612E-3    -4.8223033E-1
 2.2758621E+0    -1.8275862E+0     9.9208189E-1     2.2650831E-2    -1.0962321E-3    -1.4662728E-3    -4.8215704E-1
 2.2758621E+0    -1.8275862E+0     1.1574289E+0     2.2616726E-2    -1.0905038E-3    -1.4315749E-3    -4.8207658E-1
 2.2758621E+0    -1.8275862E+0     1.3227759E+0     2.2613258E-2    -1.0865374E-3    -1.4054379E-3    -4.8199151E-1
 2.2758621E+0    -1.8275862E+0     1.4881228E+0     2.2639395E-2    -1.0839892E-3    -1.4068482E-3    -4.8190441E-1
 2.2758621E+0    -1.8275862E+0     1.6534698E+0     2.2645967E-2    -1.0841709E-3    -1.4032462E-3    -4.8181780E-1
 2.2758621E+0    -1.8275862E+0     1.8188168E+0     2.2624055E-2    -1.0866027E-3    -1.3989229E-3    -4.8173407E-1
 2.2758621E+0    -1.8275862E+0     1.9841638E+0     2.2633699E-2    -1.0905719E-3    -1.4219643E-3    -4.8165536E-1
 2.2758621E+0    -1.8275862E+0     2.1495108E+0     2.2676952E-2    -1.0963176E-3    -1.4543350E-3    -4.8158358E-1
 2.2758621E+0    -1.8275862E+0     2.3148577E+0     2.2716620E-2    -1.1036789E-3    -1.4943807E-3    -4.8152034E-1
 2.2758621E+0    -1.8275862E+0     2.4802047E+0     2.2763223E-2    -1.1113991E-3    -1.5340907E-3    -4.8146695E-1
 2.2758621E+0    -1.8275862E+0     2.6455517E+0     2.2826439E-2    -1.1197371E-3    -1.5668148E-3    -4.8142443E-1
 2.2758621E+0    -1.8275862E+0     2.8108987E+0     2.2892843E-2    -1.1272826E-3    -1.5956076E-3    -4.8139355E-1
 2.2758621E+0    -1.8275862E+0     2.9762457E+0     2.2963581E-2    -1.1323601E-3    -1.6171344E-3    -4.8137481E-1
 2.2758621E+0    -1.5862069E+0     1.0000000E-2     2.2648200E-2    -9.6542020E-4    -1.4239826E-3    -4.8209219E-1
 2.2758621E+0    -1.5862069E+0     1.6534698E-1     2.2879832E-2    -9.6406821E-4    -1.4578747E-3    -4.8208136E-1
 2.2758621E+0    -1.5862069E+0     3.3069396E-1     2.2807442E-2    -9.5979178E-4    -1.4292453E-3    -4.8204915E-1
 2.2758621E+0    -1.5862069E+0     4.9604095E-1     2.2717969E-2    -9.5425209E-4    -1.3932574E-3    -4.8199682E-1
 2.2758621E+0    -1.5862069E+0     6.6138793E-1     2.2648111E-2    -9.4829217E-4    -1.3462675E-3    -4.8192630E-1
 2.2758621E+0    -1.5862069E+0     8.2673491E-1     2.2602170E-2    -9.4240482E-4    -1.2919366E-3    -4.8184015E-1
 2.2758621E+0    -1.5862069E+0     9.9208189E-1     2.2558512E-2    -9.3695403E-4    -1.2414356E-3    -4.8174143E-1
 2.2758621E+0    -1.5862069E+0     1.1574289E+0     2.2518504E-2    -9.3308247E-4    -1.2013631E-3    -4.8163352E-1
 2.2758621E+0    -1.5862069E+0     1.3227759E+0     2.2509599E-2    -9.2960022E-4    -1.1736238E-3    -4.8151998E-1
 2.2758621E+0    -1.5862069E+0     1.4881228E+0     2.2548493E-2    -9.2810711E-4    -1.1638319E-3    -4.8140438E-1
 2.2758621E+0    -1.5862069E+0     1.6534698E+0     2.2564401E-2    -9.2849006E-4    -1.1582646E-3    -4.8129013E-1
 2.2758621E+0    -1.5862069E+0     1.8188168E+0     2.2531043E-2    -9.2986084E-4    -1.1653934E-3    -4.8118039E-1
 2.2758621E+0    -1.5862069E+0     1.9841638E+0     2.2541126E-2    -9.3348955E-4    -1.1889255E-3    -4.8107794E-1
 2.2758621E+0    -1.5862069E+0     2.1495108E+0     2.2591493E-2    -9.3748723E-4    -1.2250521E-3    -4.8098514E-1
 2.2758621E+0    -1.5862069E+0     2.3148577E+0     2.2636007E-2    -9.4308958E-4    -1.2725493E-3    -4.8090392E-1
 2.2758621E+0    -1.5862069E+0     2.4802047E+0     2.2689305E-2    -9.4913742E-4    -1.3255760E-3    -4.8083576E-1
 2.2758621E+0    -1.5862069E+0     2.6455517E+0     2.2767613E-2    -9.5529814E-4    -1.3720852E-3    -4.8078178E-1
 2.2758621E+0    -1.5862069E+0     2.8108987E+0     2.2861666E-2    -9.6104982E-4    -1.4081174E-3    -4.8074274E-1
 2.2758621E+0    -1.5862069E+0     2.9762457E+0     2.2942473E-2    -9.6543136E-4    -1.4371910E-3    -4.8071914E-1
 2.2758621E+0    -1.3448276E+0     1.0000000E-2     2.2827085E-2    -8.3668978E-4    -1.3685120E-3    -4.8137768E-1
 2.2758621E+0    -1.3448276E+0     1.6534698E-1     2.2850464E-2    -8.3578584E-4    -1.3330088E-3    -4.8136282E-1
 2.2758621E+0    -1.3448276E+0     3.3069396E-1     2.2747376E-2    -8.3263981E-4    -1.3004739E-3    -4.8131869E-1
 2.2758621E+0    -1.3448276E+0     4.9604095E-1     2.2641151E-2    -8.2850386E-4    -1.2552126E-3    -4.8124711E-1
 2.2758621E+0    -1.3448276E+0     6.6138793E-1     2.2550844E-2    -8.2399329E-4    -1.2044350E-3    -4.8115088E-1
 2.2758621E+0    -1.3448276E+0     8.2673491E-1     2.2481094E-2    -8.1942290E-4    -1.1599264E-3    -4.8103374E-1
 2.2758621E+0    -1.3448276E+0     9.9208189E-1     2.2393193E-2    -8.1558724E-4    -1.1298154E-3    -4.8090009E-1
 2.2758621E+0    -1.3448276E+0     1.1574289E+0     2.2375706E-2    -8.1275313E-4    -1.1028504E-3    -4.8075477E-1
 2.2758621E+0    -1.3448276E+0     1.3227759E+0     2.2329430E-2    -8.1044642E-4    -1.0998936E-3    -4.8060282E-1
 2.2758621E+0    -1.3448276E+0     1.4881228E+0     2.2335607E-2    -8.0993463E-4    -1.1001971E-3    -4.8044921E-1
 2.2758621E+0    -1.3448276E+0     1.6534698E+0     2.2345970E-2    -8.1052370E-4    -1.0941435E-3    -4.8029861E-1
 2.2758621E+0    -1.3448276E+0     1.8188168E+0     2.2343858E-2    -8.1101040E-4    -1.0937665E-3    -4.8015520E-1
 2.2758621E+0    -1.3448276E+0     1.9841638E+0     2.2410559E-2    -8.1359378E-4    -1.0915662E-3    -4.8002254E-1
 2.2758621E+0    -1.3448276E+0     2.1495108E+0     2.2434773E-2    -8.1671482E-4    -1.1140529E-3    -4.7990351E-1
 2.2758621E+0    -1.3448276E+0     2.3148577E+0     2.2532136E-2    -8.2078936E-4    -1.1398024E-3    -4.7980031E-1
 2.2758621E+0    -1.3448276E+0     2.4802047E+0     2.2613207E-2    -8.2562518E-4    -1.1804032E-3    -4.7971449E-1
 2.2758621E+0    -1.3448276E+0     2.6455517E+0     2.2705454E-2    -8.3043384E-4    -1.2292374E-3    -4.7964705E-1
 2.2758621E+0    -1.3448276E+0     2.8108987E+0     2.2817914E-2    -8.3479949E-4    -1.2743506E-3    -4.7959859E-1
 2.2758621E+0    -1.3448276E+0     2.9762457E+0     2.2931813E-2    -8.3812053E-4    -1.3068354E-3    -4.7956943E-1
 2.2758621E+0    -1.1034483E+0     1.0000000E-2     2.2968577E-2    -7.3807125E-4    -1.3012036E-3    -4.7989448E-1
 2.2758621E+0    -1.1034483E+0     1.6534698E-1     2.2812800E-2    -7.3701379E-4    -1.2793884E-3    -4.7987394E-1
 2.2758621E+0    -1.1034483E+0     3.3069396E-1     2.2670363E-2    -7.3499356E-4    -1.2458222E-3    -4.7981300E-1
 2.2758621E+0    -1.1034483E+0     4.9604095E-1     2.2525182E-2    -7.3172685E-4    -1.2075459E-3    -4.7971434E-1
 2.2758621E+0    -1.1034483E+0     6.6138793E-1     2.2426502E-2    -7.2839675E-4    -1.1768309E-3    -4.7958211E-1
 2.2758621E+0    -1.1034483E+0     8.2673491E-1     2.2333507E-2    -7.2502789E-4    -1.1709954E-3    -4.7942180E-1
