 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta            G1              G2               G3               G4
 8.2758621E-1     2.5172414E+0     9.4670916E-1     1.1983435E+0     5.8479997E-2     1.9750056E-1    -2.4445206E-1
 8.2758621E-1     2.5172414E+0     1.1028274E+0     1.1980513E+0     5.8127644E-2     1.9652016E-1    -2.4322118E-1
 8.2758621E-1     2.5172414E+0     1.2589455E+0     1.1975514E+0     5.7787355E-2     1.9551079E-1    -2.4193892E-1
 8.2758621E-1     2.5172414E+0     1.4150637E+0     1.1968388E+0     5.7484852E-2     1.9454046E-1    -2.4067740E-1
 8.2758621E-1     2.5172414E+0     1.5711819E+0     1.1959142E+0     5.7217809E-2     1.9367196E-1    -2.3957246E-1
 8.2758621E-1     2.5172414E+0     1.7273001E+0     1.1947802E+0     5.7027673E-2     1.9295438E-1    -2.3861670E-1
 8.2758621E-1     2.5172414E+0     1.8834183E+0     1.1934546E+0     5.6921465E-2     1.9242253E-1    -2.3786383E-1
 8.2758621E-1     2.5172414E+0     2.0395365E+0     1.1919706E+0     5.6870577E-2     1.9209070E-1    -2.3741949E-1
 8.2758621E-1     2.5172414E+0     2.1956547E+0     1.1903617E+0     5.6901970E-2     1.9194123E-1    -2.3717978E-1
 8.2758621E-1     2.5172414E+0     2.3517729E+0     1.1886723E+0     5.6997006E-2     1.9192677E-1    -2.3709942E-1
 8.2758621E-1     2.5172414E+0     2.5078911E+0     1.1869565E+0     5.7137938E-2     1.9197333E-1    -2.3708430E-1
 8.2758621E-1     2.5172414E+0     2.6640093E+0     1.1852742E+0     5.7291951E-2     1.9198781E-1    -2.3701667E-1
 8.2758621E-1     2.5172414E+0     2.8201275E+0     1.1836858E+0     5.7439993E-2     1.9187195E-1    -2.3678486E-1
 8.2758621E-1     2.5172414E+0     2.9762457E+0     1.1822452E+0     5.7766356E-2     1.9153716E-1    -2.3627608E-1
 8.2758621E-1     2.7586207E+0     1.0000000E-2     1.2236002E+0     6.4177171E-2     2.1566556E-1    -2.6795555E-1
 8.2758621E-1     2.7586207E+0     1.6611819E-1     1.2242076E+0     6.4258662E-2     2.1597996E-1    -2.6831178E-1
 8.2758621E-1     2.7586207E+0     3.2223639E-1     1.2246898E+0     6.4061124E-2     2.1606516E-1    -2.6844934E-1
 8.2758621E-1     2.7586207E+0     4.7835458E-1     1.2250389E+0     6.3876216E-2     2.1592882E-1    -2.6831251E-1
 8.2758621E-1     2.7586207E+0     6.3447277E-1     1.2252490E+0     6.3683244E-2     2.1559508E-1    -2.6791640E-1
 8.2758621E-1     2.7586207E+0     7.9059097E-1     1.2253158E+0     6.3455807E-2     2.1509964E-1    -2.6731137E-1
 8.2758621E-1     2.7586207E+0     9.4670916E-1     1.2252359E+0     6.3205603E-2     2.1448540E-1    -2.6655358E-1
 8.2758621E-1     2.7586207E+0     1.1028274E+0     1.2250070E+0     6.2949448E-2     2.1380040E-1    -2.6569730E-1
 8.2758621E-1     2.7586207E+0     1.2589455E+0     1.2246304E+0     6.2698107E-2     2.1309538E-1    -2.6481763E-1
 8.2758621E-1     2.7586207E+0     1.4150637E+0     1.2241033E+0     6.2466079E-2     2.1241469E-1    -2.6396865E-1
 8.2758621E-1     2.7586207E+0     1.5711819E+0     1.2234197E+0     6.2259841E-2     2.1179296E-1    -2.6320801E-1
 8.2758621E-1     2.7586207E+0     1.7273001E+0     1.2225838E+0     6.2105752E-2     2.1125871E-1    -2.6252616E-1
 8.2758621E-1     2.7586207E+0     1.8834183E+0     1.2216108E+0     6.2010960E-2     2.1083242E-1    -2.6194696E-1
 8.2758621E-1     2.7586207E+0     2.0395365E+0     1.2205215E+0     6.1961570E-2     2.1051872E-1    -2.6151838E-1
 8.2758621E-1     2.7586207E+0     2.1956547E+0     1.2193427E+0     6.1963385E-2     2.1030407E-1    -2.6119947E-1
 8.2758621E-1     2.7586207E+0     2.3517729E+0     1.2181077E+0     6.2002562E-2     2.1015905E-1    -2.6096675E-1
 8.2758621E-1     2.7586207E+0     2.5078911E+0     1.2168548E+0     6.2071703E-2     2.1003988E-1    -2.6075582E-1
 8.2758621E-1     2.7586207E+0     2.6640093E+0     1.2156262E+0     6.2147061E-2     2.0989596E-1    -2.6051365E-1
 8.2758621E-1     2.7586207E+0     2.8201275E+0     1.2144650E+0     6.2223959E-2     2.0967712E-1    -2.6017440E-1
 8.2758621E-1     2.7586207E+0     2.9762457E+0     1.2134131E+0     6.2436534E-2     2.0934307E-1    -2.5969289E-1
 8.2758621E-1     3.0000000E+0     1.0000000E-2     1.2519294E+0     6.9104735E-2     2.3442689E-1    -2.9182048E-1
 8.2758621E-1     3.0000000E+0     1.6611819E-1     1.2523411E+0     6.9211540E-2     2.3463889E-1    -2.9202803E-1
 8.2758621E-1     3.0000000E+0     3.2223639E-1     1.2526407E+0     6.9086252E-2     2.3467145E-1    -2.9211989E-1
 8.2758621E-1     3.0000000E+0     4.7835458E-1     1.2528249E+0     6.8960022E-2     2.3453574E-1    -2.9198572E-1
 8.2758621E-1     3.0000000E+0     6.3447277E-1     1.2528922E+0     6.8815096E-2     2.3425126E-1    -2.9165539E-1
 8.2758621E-1     3.0000000E+0     7.9059097E-1     1.2528422E+0     6.8632146E-2     2.3384215E-1    -2.9119366E-1
 8.2758621E-1     3.0000000E+0     9.4670916E-1     1.2526748E+0     6.8431438E-2     2.3333992E-1    -2.9061415E-1
 8.2758621E-1     3.0000000E+0     1.1028274E+0     1.2523908E+0     6.8231541E-2     2.3277984E-1    -2.8993818E-1
 8.2758621E-1     3.0000000E+0     1.2589455E+0     1.2519926E+0     6.8033730E-2     2.3219549E-1    -2.8923173E-1
 8.2758621E-1     3.0000000E+0     1.4150637E+0     1.2514842E+0     6.7844137E-2     2.3161928E-1    -2.8854507E-1
 8.2758621E-1     3.0000000E+0     1.5711819E+0     1.2508717E+0     6.7679247E-2     2.3107970E-1    -2.8789317E-1
 8.2758621E-1     3.0000000E+0     1.7273001E+0     1.2501638E+0     6.7550424E-2     2.3059739E-1    -2.8728883E-1
 8.2758621E-1     3.0000000E+0     1.8834183E+0     1.2493730E+0     6.7456809E-2     2.3018510E-1    -2.8676148E-1
 8.2758621E-1     3.0000000E+0     2.0395365E+0     1.2485150E+0     6.7393107E-2     2.2984520E-1    -2.8633103E-1
 8.2758621E-1     3.0000000E+0     2.1956547E+0     1.2476087E+0     6.7361102E-2     2.2956889E-1    -2.8597595E-1
 8.2758621E-1     3.0000000E+0     2.3517729E+0     1.2466762E+0     6.7362140E-2     2.2933904E-1    -2.8565732E-1
 8.2758621E-1     3.0000000E+0     2.5078911E+0     1.2457419E+0     6.7385107E-2     2.2912961E-1    -2.8535393E-1
 8.2758621E-1     3.0000000E+0     2.6640093E+0     1.2448317E+0     6.7412035E-2     2.2891080E-1    -2.8504596E-1
 8.2758621E-1     3.0000000E+0     2.8201275E+0     1.2439713E+0     6.7443108E-2     2.2865583E-1    -2.8468946E-1
 8.2758621E-1     3.0000000E+0     2.9762457E+0     1.2431855E+0     6.7548011E-2     2.2834285E-1    -2.8424799E-1
 1.0689655E+0    -4.0000000E+0     1.0000000E-2     9.6385759E-1     1.3967040E-1     1.9068827E-1    -2.0173672E-1
 1.0689655E+0    -4.0000000E+0     1.6611819E-1     9.6389403E-1     1.4106422E-1     1.9071989E-1    -2.0431667E-1
 1.0689655E+0    -4.0000000E+0     3.2223639E-1     9.6392884E-1     1.4445990E-1     1.9074706E-1    -2.0302436E-1
 1.0689655E+0    -4.0000000E+0     4.7835458E-1     9.6396109E-1     1.7101184E-1     1.9075712E-1    -2.0330882E-1
 1.0689655E+0    -4.0000000E+0     6.3447277E-1     9.6398191E-1     1.3031769E-1     1.9076410E-1    -2.0316553E-1
 1.0689655E+0    -4.0000000E+0     7.9059097E-1     9.6399861E-1     2.9398496E-1     1.9077666E-1    -2.0630605E-1
 1.0689655E+0    -4.0000000E+0     9.4670916E-1     9.6401830E-1     2.3603529E-1     1.9077313E-1    -2.0485284E-1
 1.0689655E+0    -4.0000000E+0     1.1028274E+0     9.6402516E-1     1.6028595E-1     1.9075146E-1    -2.0421894E-1
 1.0689655E+0    -4.0000000E+0     1.2589455E+0     9.6402645E-1     1.2815837E-1     1.9072928E-1    -1.9618310E-1
 1.0689655E+0    -4.0000000E+0     1.4150637E+0     9.6402498E-1     1.3358594E-1     1.9070771E-1    -2.0321619E-1
 1.0689655E+0    -4.0000000E+0     1.5711819E+0     9.6401459E-1     1.6759549E-1     1.9067749E-1    -2.1588371E-1
 1.0689655E+0    -4.0000000E+0     1.7273001E+0     9.6399031E-1     1.3920116E-1     1.9063565E-1    -2.0358651E-1
 1.0689655E+0    -4.0000000E+0     1.8834183E+0     9.6395683E-1     1.2962529E-1     1.9058676E-1    -1.9583172E-1
 1.0689655E+0    -4.0000000E+0     2.0395365E+0     9.6392654E-1     1.5848585E-1     1.9054183E-1    -2.0378255E-1
 1.0689655E+0    -4.0000000E+0     2.1956547E+0     9.6389131E-1     2.3504521E-1     1.9050152E-1    -2.0428444E-1
 1.0689655E+0    -4.0000000E+0     2.3517729E+0     9.6384699E-1     2.8338087E-1     1.9044994E-1    -2.0569114E-1
 1.0689655E+0    -4.0000000E+0     2.5078911E+0     9.6381048E-1     1.3430231E-1     1.9039054E-1    -2.0263262E-1
 1.0689655E+0    -4.0000000E+0     2.6640093E+0     9.6377409E-1     1.7197952E-1     1.9034495E-1    -2.0271121E-1
 1.0689655E+0    -4.0000000E+0     2.8201275E+0     9.6373128E-1     1.4572017E-1     1.9030621E-1    -2.0229210E-1
 1.0689655E+0    -4.0000000E+0     2.9762457E+0     9.6369132E-1     1.3931853E-1     1.9026150E-1    -2.0347212E-1
 1.0689655E+0    -3.7586207E+0     1.0000000E-2     9.6396974E-1     1.1803085E-1     1.9075799E-1    -2.0667185E-1
 1.0689655E+0    -3.7586207E+0     1.6611819E-1     9.6403129E-1     1.1915201E-1     1.9080659E-1    -2.0484342E-1
 1.0689655E+0    -3.7586207E+0     3.2223639E-1     9.6408756E-1     1.2129128E-1     1.9084004E-1    -2.0460226E-1
 1.0689655E+0    -3.7586207E+0     4.7835458E-1     9.6413724E-1     1.3981330E-1     1.9086268E-1    -2.0477396E-1
 1.0689655E+0    -3.7586207E+0     6.3447277E-1     9.6417552E-1     1.1086394E-1     1.9087614E-1    -2.0484282E-1
 1.0689655E+0    -3.7586207E+0     7.9059097E-1     9.6420507E-1     2.2784747E-1     1.9088018E-1    -2.0513347E-1
 1.0689655E+0    -3.7586207E+0     9.4670916E-1     9.6422872E-1     1.8735799E-1     1.9087252E-1    -2.0483483E-1
 1.0689655E+0    -3.7586207E+0     1.1028274E+0     9.6423877E-1     1.3246183E-1     1.9085431E-1    -2.0467135E-1
 1.0689655E+0    -3.7586207E+0     1.2589455E+0     9.6423842E-1     1.0938641E-1     1.9082703E-1    -2.0392087E-1
 1.0689655E+0    -3.7586207E+0     1.4150637E+0     9.6422890E-1     1.1288343E-1     1.9079132E-1    -2.0483630E-1
 1.0689655E+0    -3.7586207E+0     1.5711819E+0     9.6420768E-1     1.3673502E-1     1.9074736E-1    -2.0619793E-1
 1.0689655E+0    -3.7586207E+0     1.7273001E+0     9.6417301E-1     1.1713754E-1     1.9069557E-1    -2.0470778E-1
 1.0689655E+0    -3.7586207E+0     1.8834183E+0     9.6412742E-1     1.1053199E-1     1.9063783E-1    -2.0356359E-1
 1.0689655E+0    -3.7586207E+0     2.0395365E+0     9.6407726E-1     1.3094228E-1     1.9057624E-1    -2.0415368E-1
 1.0689655E+0    -3.7586207E+0     2.1956547E+0     9.6401979E-1     1.8541733E-1     1.9051229E-1    -2.0415897E-1
 1.0689655E+0    -3.7586207E+0     2.3517729E+0     9.6395398E-1     2.1995936E-1     1.9044654E-1    -2.0432141E-1
 1.0689655E+0    -3.7586207E+0     2.5078911E+0     9.6388881E-1     1.1378786E-1     1.9037965E-1    -2.0393794E-1
 1.0689655E+0    -3.7586207E+0     2.6640093E+0     9.6382183E-1     1.4081653E-1     1.9031533E-1    -2.0377632E-1
 1.0689655E+0    -3.7586207E+0     2.8201275E+0     9.6375127E-1     1.2210109E-1     1.9025499E-1    -2.0355040E-1
 1.0689655E+0    -3.7586207E+0     2.9762457E+0     9.6368256E-1     1.1725359E-1     1.9019819E-1    -2.0373567E-1
 1.0689655E+0    -3.5172414E+0     1.0000000E-2     9.6406726E-1     1.0153119E-1     1.9086270E-1    -2.0535977E-1
 1.0689655E+0    -3.5172414E+0     1.6611819E-1     9.6415421E-1     1.0244869E-1     1.9092123E-1    -2.0469197E-1
 1.0689655E+0    -3.5172414E+0     3.2223639E-1     9.6423280E-1     1.0374223E-1     1.9096463E-1    -2.0475090E-1
 1.0689655E+0    -3.5172414E+0     4.7835458E-1     9.6430124E-1     1.1604213E-1     1.9099552E-1    -2.0478040E-1
 1.0689655E+0    -3.5172414E+0     6.3447277E-1     9.6435668E-1     9.6370235E-2     1.9101325E-1    -2.0481645E-1
 1.0689655E+0    -3.5172414E+0     7.9059097E-1     9.6439908E-1     1.7629714E-1     1.9101678E-1    -2.0473482E-1
 1.0689655E+0    -3.5172414E+0     9.4670916E-1     9.6442870E-1     1.4939336E-1     1.9100685E-1    -2.0469111E-1
 1.0689655E+0    -3.5172414E+0     1.1028274E+0     9.6444233E-1     1.1127479E-1     1.9098393E-1    -2.0479931E-1
 1.0689655E+0    -3.5172414E+0     1.2589455E+0     9.6444086E-1     9.5407123E-2     1.9094810E-1    -2.0490365E-1
 1.0689655E+0    -3.5172414E+0     1.4150637E+0     9.6442468E-1     9.7465771E-2     1.9090007E-1    -2.0457062E-1
 1.0689655E+0    -3.5172414E+0     1.5711819E+0     9.6439325E-1     1.1337118E-1     1.9084137E-1    -2.0417819E-1
 1.0689655E+0    -3.5172414E+0     1.7273001E+0     9.6434666E-1     1.0056006E-1     1.9077367E-1    -2.0431927E-1
 1.0689655E+0    -3.5172414E+0     1.8834183E+0     9.6428648E-1     9.6264930E-2     1.9069837E-1    -2.0444065E-1
 1.0689655E+0    -3.5172414E+0     2.0395365E+0     9.6421594E-1     1.1004357E-1     1.9061692E-1    -2.0412395E-1
 1.0689655E+0    -3.5172414E+0     2.1956547E+0     9.6413544E-1     1.4706796E-1     1.9053143E-1    -2.0382259E-1
 1.0689655E+0    -3.5172414E+0     2.3517729E+0     9.6404599E-1     1.7064857E-1     1.9044443E-1    -2.0368865E-1
 1.0689655E+0    -3.5172414E+0     2.5078911E+0     9.6395238E-1     9.8418888E-2     1.9035778E-1    -2.0362227E-1
 1.0689655E+0    -3.5172414E+0     2.6640093E+0     9.6385543E-1     1.1696387E-1     1.9027284E-1    -2.0346860E-1
 1.0689655E+0    -3.5172414E+0     2.8201275E+0     9.6375631E-1     1.0421445E-1     1.9019222E-1    -2.0335806E-1
 1.0689655E+0    -3.5172414E+0     2.9762457E+0     9.6365867E-1     1.0060323E-1     1.9011784E-1    -2.0325759E-1
 1.0689655E+0    -3.2758621E+0     1.0000000E-2     9.6417108E-1     8.9478500E-2     1.9099802E-1    -2.0438233E-1
 1.0689655E+0    -3.2758621E+0     1.6611819E-1     9.6428746E-1     9.0250990E-2     1.9107358E-1    -2.0445403E-1
 1.0689655E+0    -3.2758621E+0     3.2223639E-1     9.6439236E-1     9.1036370E-2     1.9113104E-1    -2.0453825E-1
 1.0689655E+0    -3.2758621E+0     4.7835458E-1     9.6448333E-1     9.8691981E-2     1.9117074E-1    -2.0447657E-1
 1.0689655E+0    -3.2758621E+0     6.3447277E-1     9.6455803E-1     8.6111920E-2     1.9119353E-1    -2.0444535E-1
 1.0689655E+0    -3.2758621E+0     7.9059097E-1     9.6461498E-1     1.3753876E-1     1.9119812E-1    -2.0448031E-1
 1.0689655E+0    -3.2758621E+0     9.4670916E-1     9.6465309E-1     1.2082457E-1     1.9118465E-1    -2.0448665E-1
 1.0689655E+0    -3.2758621E+0     1.1028274E+0     9.6467104E-1     9.5819116E-2     1.9115406E-1    -2.0436462E-1
 1.0689655E+0    -3.2758621E+0     1.2589455E+0     9.6466868E-1     8.5515745E-2     1.9110637E-1    -2.0422984E-1
 1.0689655E+0    -3.2758621E+0     1.4150637E+0     9.6464602E-1     8.6558233E-2     1.9104291E-1    -2.0393697E-1
 1.0689655E+0    -3.2758621E+0     1.5711819E+0     9.6460343E-1     9.6464893E-2     1.9096561E-1    -2.0361638E-1
 1.0689655E+0    -3.2758621E+0     1.7273001E+0     9.6454187E-1     8.8686064E-2     1.9087615E-1    -2.0360740E-1
 1.0689655E+0    -3.2758621E+0     1.8834183E+0     9.6446283E-1     8.6119049E-2     1.9077687E-1    -2.0362147E-1
 1.0689655E+0    -3.2758621E+0     2.0395365E+0     9.6436850E-1     9.4867329E-2     1.9066977E-1    -2.0346850E-1
 1.0689655E+0    -3.2758621E+0     2.1956547E+0     9.6426093E-1     1.1854457E-1     1.9055724E-1    -2.0333831E-1
 1.0689655E+0    -3.2758621E+0     2.3517729E+0     9.6414247E-1     1.3368497E-1     1.9044272E-1    -2.0311796E-1
 1.0689655E+0    -3.2758621E+0     2.5078911E+0     9.6401647E-1     8.7448767E-2     1.9032838E-1    -2.0290247E-1
 1.0689655E+0    -3.2758621E+0     2.6640093E+0     9.6388567E-1     9.9440808E-2     1.9021676E-1    -2.0278060E-1
 1.0689655E+0    -3.2758621E+0     2.8201275E+0     9.6375302E-1     9.1259438E-2     1.9011129E-1    -2.0272747E-1
 1.0689655E+0    -3.2758621E+0     2.9762457E+0     9.6362193E-1     8.8602146E-2     1.9001279E-1    -2.0258612E-1
 1.0689655E+0    -3.0344828E+0     1.0000000E-2     9.6430213E-1     8.1179808E-2     1.9117749E-1    -2.0435453E-1
 1.0689655E+0    -3.0344828E+0     1.6611819E-1     9.6445570E-1     8.1855629E-2     1.9127550E-1    -2.0395902E-1
 1.0689655E+0    -3.0344828E+0     3.2223639E-1     9.6459399E-1     8.2397302E-2     1.9135037E-1    -2.0394848E-1
 1.0689655E+0    -3.0344828E+0     4.7835458E-1     9.6471375E-1     8.6756477E-2     1.9140357E-1    -2.0393729E-1
 1.0689655E+0    -3.0344828E+0     6.3447277E-1     9.6481219E-1     7.9364350E-2     1.9143249E-1    -2.0392465E-1
 1.0689655E+0    -3.0344828E+0     7.9059097E-1     9.6488709E-1     1.0977713E-1     1.9143801E-1    -2.0390476E-1
 1.0689655E+0    -3.0344828E+0     9.4670916E-1     9.6493676E-1     1.0033478E-1     1.9141937E-1    -2.0368460E-1
 1.0689655E+0    -3.0344828E+0     1.1028274E+0     9.6496013E-1     8.5189125E-2     1.9137744E-1    -2.0339401E-1
 1.0689655E+0    -3.0344828E+0     1.2589455E+0     9.6495676E-1     7.9007512E-2     1.9131364E-1    -2.0319289E-1
 1.0689655E+0    -3.0344828E+0     1.4150637E+0     9.6492662E-1     7.9386096E-2     1.9122956E-1    -2.0290927E-1
 1.0689655E+0    -3.0344828E+0     1.5711819E+0     9.6487033E-1     8.4977072E-2     1.9112741E-1    -2.0259781E-1
 1.0689655E+0    -3.0344828E+0     1.7273001E+0     9.6478926E-1     8.0732925E-2     1.9100960E-1    -2.0248366E-1
 1.0689655E+0    -3.0344828E+0     1.8834183E+0     9.6468529E-1     7.9389286E-2     1.9087899E-1    -2.0238688E-1
 1.0689655E+0    -3.0344828E+0     2.0395365E+0     9.6456086E-1     8.4491146E-2     1.9073855E-1    -2.0221574E-1
 1.0689655E+0    -3.0344828E+0     2.1956547E+0     9.6441894E-1     9.8394616E-2     1.9059154E-1    -2.0218364E-1
 1.0689655E+0    -3.0344828E+0     2.3517729E+0     9.6426286E-1     1.0730503E-1     1.9044112E-1    -2.0212830E-1
 1.0689655E+0    -3.0344828E+0     2.5078911E+0     9.6409632E-1     8.0130859E-2     1.9029059E-1    -2.0190345E-1
 1.0689655E+0    -3.0344828E+0     2.6640093E+0     9.6392331E-1     8.7266619E-2     1.9014424E-1    -2.0172949E-1
 1.0689655E+0    -3.0344828E+0     2.8201275E+0     9.6374799E-1     8.2435237E-2     1.9000408E-1    -2.0159941E-1
 1.0689655E+0    -3.0344828E+0     2.9762457E+0     9.6357458E-1     8.0485051E-2     1.8987484E-1    -2.0151561E-1
 1.0689655E+0    -2.7931034E+0     1.0000000E-2     9.6448137E-1     7.5942169E-2     1.9141651E-1    -2.0315195E-1
 1.0689655E+0    -2.7931034E+0     1.6611819E-1     9.6468364E-1     7.6559336E-2     1.9154292E-1    -2.0302040E-1
 1.0689655E+0    -2.7931034E+0     3.2223639E-1     9.6486551E-1     7.7048639E-2     1.9164089E-1    -2.0301432E-1
 1.0689655E+0    -2.7931034E+0     4.7835458E-1     9.6502277E-1     7.9229258E-2     1.9170999E-1    -2.0299561E-1
 1.0689655E+0    -2.7931034E+0     6.3447277E-1     9.6515182E-1     7.5402878E-2     1.9174741E-1    -2.0290567E-1
 1.0689655E+0    -2.7931034E+0     7.9059097E-1     9.6524979E-1     9.1217036E-2     1.9175236E-1    -2.0258793E-1
 1.0689655E+0    -2.7931034E+0     9.4670916E-1     9.6531459E-1     8.6607172E-2     1.9172650E-1    -2.0227281E-1
 1.0689655E+0    -2.7931034E+0     1.1028274E+0     9.6534484E-1     7.8479121E-2     1.9166916E-1    -2.0195338E-1
 1.0689655E+0    -2.7931034E+0     1.2589455E+0     9.6534004E-1     7.5177660E-2     1.9158355E-1    -2.0172825E-1
 1.0689655E+0    -2.7931034E+0     1.4150637E+0     9.6530022E-1     7.5174639E-2     1.9147253E-1    -2.0114720E-1
 1.0689655E+0    -2.7931034E+0     1.5711819E+0     9.6522612E-1     7.7868648E-2     1.9133777E-1    -2.0048584E-1
 1.0689655E+0    -2.7931034E+0     1.7273001E+0     9.6511946E-1     7.5918002E-2     1.9118246E-1    -2.0054086E-1
 1.0689655E+0    -2.7931034E+0     1.8834183E+0     9.6498270E-1     7.5370581E-2     1.9101032E-1    -2.0066569E-1
 1.0689655E+0    -2.7931034E+0     2.0395365E+0     9.6481896E-1     7.7992629E-2     1.9082639E-1    -2.0041367E-1
 1.0689655E+0    -2.7931034E+0     2.1956547E+0     9.6463214E-1     8.5165577E-2     1.9063440E-1    -2.0031573E-1
 1.0689655E+0    -2.7931034E+0     2.3517729E+0     9.6442661E-1     8.9745235E-2     1.9043714E-1    -2.0025672E-1
 1.0689655E+0    -2.7931034E+0     2.5078911E+0     9.6420722E-1     7.5718529E-2     1.9024049E-1    -2.0025869E-1
 1.0689655E+0    -2.7931034E+0     2.6640093E+0     9.6397915E-1     7.9460575E-2     1.9004777E-1    -2.0010862E-1
 1.0689655E+0    -2.7931034E+0     2.8201275E+0     9.6374785E-1     7.6941040E-2     1.8986361E-1    -1.9994279E-1
 1.0689655E+0    -2.7931034E+0     2.9762457E+0     9.6351890E-1     7.5486654E-2     1.8969337E-1    -1.9982163E-1
 1.0689655E+0    -2.5517241E+0     1.0000000E-2     9.6473217E-1     7.3072629E-2     1.9173360E-1    -2.0210722E-1
 1.0689655E+0    -2.5517241E+0     1.6611819E-1     9.6499834E-1     7.3658833E-2     1.9190157E-1    -2.0213470E-1
 1.0689655E+0    -2.5517241E+0     3.2223639E-1     9.6523718E-1     7.4213993E-2     1.9202952E-1    -2.0211587E-1
 1.0689655E+0    -2.5517241E+0     4.7835458E-1     9.6544327E-1     7.5103959E-2     1.9211697E-1    -2.0197427E-1
 1.0689655E+0    -2.5517241E+0     6.3447277E-1     9.6561209E-1     7.3502854E-2     1.9216406E-1    -2.0188204E-1
 1.0689655E+0    -2.5517241E+0     7.9059097E-1     9.6573998E-1     8.0063269E-2     1.9216744E-1    -2.0173986E-1
 1.0689655E+0    -2.5517241E+0     9.4670916E-1     9.6582423E-1     7.8324903E-2     1.9212909E-1    -2.0147142E-1
 1.0689655E+0    -2.5517241E+0     1.1028274E+0     9.6586322E-1     7.4783410E-2     1.9205086E-1    -2.0121073E-1
 1.0689655E+0    -2.5517241E+0     1.2589455E+0     9.6585623E-1     7.3321424E-2     1.9193658E-1    -2.0083557E-1
 1.0689655E+0    -2.5517241E+0     1.4150637E+0     9.6580383E-1     7.3149138E-2     1.9178909E-1    -2.0131015E-1
 1.0689655E+0    -2.5517241E+0     1.5711819E+0     9.6570670E-1     7.4100545E-2     1.9161104E-1    -2.0184111E-1
 1.0689655E+0    -2.5517241E+0     1.7273001E+0     9.6556629E-1     7.3458656E-2     1.9140680E-1    -2.0072257E-1
 1.0689655E+0    -2.5517241E+0     1.8834183E+0     9.6538627E-1     7.3357873E-2     1.9118081E-1    -1.9947006E-1
 1.0689655E+0    -2.5517241E+0     2.0395365E+0     9.6517107E-1     7.4449378E-2     1.9093950E-1    -1.9924281E-1
 1.0689655E+0    -2.5517241E+0     2.1956547E+0     9.6492537E-1     7.7404918E-2     1.9068865E-1    -1.9895541E-1
 1.0689655E+0    -2.5517241E+0     2.3517729E+0     9.6465493E-1     7.9242055E-2     1.9043225E-1    -1.9872847E-1
 1.0689655E+0    -2.5517241E+0     2.5078911E+0     9.6436602E-1     7.3465141E-2     1.9017598E-1    -1.9845602E-1
 1.0689655E+0    -2.5517241E+0     2.6640093E+0     9.6406548E-1     7.5041949E-2     1.8992357E-1    -1.9821889E-1
 1.0689655E+0    -2.5517241E+0     2.8201275E+0     9.6376047E-1     7.3976035E-2     1.8968331E-1    -1.9810861E-1
 1.0689655E+0    -2.5517241E+0     2.9762457E+0     9.6345825E-1     7.2841663E-2     1.8945968E-1    -1.9797704E-1
 1.0689655E+0    -2.3103448E+0     1.0000000E-2     9.6508787E-1     7.1878235E-2     1.9215848E-1    -2.0146418E-1
 1.0689655E+0    -2.3103448E+0     1.6611819E-1     9.6543769E-1     7.2450846E-2     1.9237918E-1    -2.0172402E-1
 1.0689655E+0    -2.3103448E+0     3.2223639E-1     9.6575082E-1     7.3116973E-2     1.9254623E-1    -2.0184770E-1
 1.0689655E+0    -2.3103448E+0     4.7835458E-1     9.6602032E-1     7.3374216E-2     1.9265849E-1    -2.0178588E-1
 1.0689655E+0    -2.3103448E+0     6.3447277E-1     9.6624058E-1     7.2939632E-2     1.9271458E-1    -2.0179794E-1
 1.0689655E+0    -2.3103448E+0     7.9059097E-1     9.6640684E-1     7.4520620E-2     1.9271514E-1    -2.0167536E-1
 1.0689655E+0    -2.3103448E+0     9.4670916E-1     9.6651603E-1     7.4171145E-2     1.9265897E-1    -2.0162914E-1
 1.0689655E+0    -2.3103448E+0     1.1028274E+0     9.6656596E-1     7.3196300E-2     1.9255262E-1    -2.0139120E-1
 1.0689655E+0    -2.3103448E+0     1.2589455E+0     9.6655584E-1     7.2734038E-2     1.9239826E-1    -2.0091758E-1
 1.0689655E+0    -2.3103448E+0     1.4150637E+0     9.6648582E-1     7.2534872E-2     1.9220393E-1    -1.9885260E-1
 1.0689655E+0    -2.3103448E+0     1.5711819E+0     9.6635743E-1     7.2633687E-2     1.9197171E-1    -1.9677975E-1
 1.0689655E+0    -2.3103448E+0     1.7273001E+0     9.6617389E-1     7.2572248E-2     1.9170021E-1    -1.9765780E-1
 1.0689655E+0    -2.3103448E+0     1.8834183E+0     9.6593851E-1     7.2646101E-2     1.9140236E-1    -1.9908228E-1
 1.0689655E+0    -2.3103448E+0     2.0395365E+0     9.6565598E-1     7.2938997E-2     1.9108789E-1    -1.9884808E-1
 1.0689655E+0    -2.3103448E+0     2.1956547E+0     9.6533323E-1     7.3660108E-2     1.9076020E-1    -1.9840169E-1
 1.0689655E+0    -2.3103448E+0     2.3517729E+0     9.6497764E-1     7.4031964E-2     1.9042758E-1    -1.9778822E-1
 1.0689655E+0    -2.3103448E+0     2.5078911E+0     9.6459764E-1     7.2624060E-2     1.9009256E-1    -1.9738096E-1
 1.0689655E+0    -2.3103448E+0     2.6640093E+0     9.6420181E-1     7.3030013E-2     1.8976427E-1    -1.9689606E-1
