 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta        G2Gluon          G2Ghost           G2Quark          G2Sword
-3.7931034E-1    -1.1034483E+0     1.0000000E-2    -2.0257390E-2     2.1195481E-3     6.8714098E-3     2.7540861E-2
-3.7931034E-1    -1.1034483E+0     1.6534698E-1    -2.0789102E-2     2.0543947E-3     7.4310456E-3     2.7451419E-2
-3.7931034E-1    -1.1034483E+0     3.3069396E-1    -2.0939522E-2     1.9842972E-3     8.1097303E-3     2.7183401E-2
-3.7931034E-1    -1.1034483E+0     4.9604095E-1    -2.0841419E-2     1.8752192E-3     9.1432579E-3     2.6741081E-2
-3.7931034E-1    -1.1034483E+0     6.6138793E-1    -2.0492149E-2     1.8559749E-3     9.3480155E-3     2.6131288E-2
-3.7931034E-1    -1.1034483E+0     8.2673491E-1    -1.9939607E-2     1.8338964E-3     9.5607582E-3     2.5364348E-2
-3.7931034E-1    -1.1034483E+0     9.9208189E-1    -1.9286586E-2     1.8106010E-3     9.7542244E-3     2.4455546E-2
-3.7931034E-1    -1.1034483E+0     1.1574289E+0    -1.8539077E-2     1.7878462E-3     9.9124584E-3     2.3429276E-2
-3.7931034E-1    -1.1034483E+0     1.3227759E+0    -1.7728250E-2     1.7998335E-3     9.7742268E-3     2.2332478E-2
-3.7931034E-1    -1.1034483E+0     1.4881228E+0    -1.6880804E-2     1.8254398E-3     9.5451602E-3     2.1261724E-2
-3.7931034E-1    -1.1034483E+0     1.6534698E+0    -1.5998499E-2     1.8632787E-3     9.2168383E-3     2.0152736E-2
-3.7931034E-1    -1.1034483E+0     1.8188168E+0    -1.4999433E-2     1.8938761E-3     8.8924362E-3     1.8981972E-2
-3.7931034E-1    -1.1034483E+0     1.9841638E+0    -1.4151408E-2     1.9270110E-3     8.6845388E-3     1.7763250E-2
-3.7931034E-1    -1.1034483E+0     2.1495108E+0    -1.3336620E-2     1.9877694E-3     8.3773097E-3     1.6541889E-2
-3.7931034E-1    -1.1034483E+0     2.3148577E+0    -1.2572119E-2     2.0468874E-3     8.0811405E-3     1.5541901E-2
-3.7931034E-1    -1.1034483E+0     2.4802047E+0    -1.1915834E-2     2.1186916E-3     7.8132436E-3     1.4683697E-2
-3.7931034E-1    -1.1034483E+0     2.6455517E+0    -1.1367807E-2     2.1963771E-3     7.5377859E-3     1.3942055E-2
-3.7931034E-1    -1.1034483E+0     2.8108987E+0    -1.0970182E-2     2.3486367E-3     6.9122711E-3     1.3396279E-2
-3.7931034E-1    -1.1034483E+0     2.9762457E+0    -1.0642382E-2     2.7048637E-3     5.4175659E-3     1.3067621E-2
-3.7931034E-1    -8.6206897E-1     1.0000000E-2    -2.3207603E-2     1.9095550E-3     7.1320353E-3     3.1814180E-2
-3.7931034E-1    -8.6206897E-1     1.6534698E-1    -2.3756631E-2     1.8515990E-3     7.6865344E-3     3.1702687E-2
-3.7931034E-1    -8.6206897E-1     3.3069396E-1    -2.4010515E-2     1.7935844E-3     8.3439902E-3     3.1369744E-2
-3.7931034E-1    -8.6206897E-1     4.9604095E-1    -2.3850413E-2     1.6863798E-3     9.5254427E-3     3.0824484E-2
-3.7931034E-1    -8.6206897E-1     6.6138793E-1    -2.3300413E-2     1.6418042E-3     1.0024931E-2     3.0079566E-2
-3.7931034E-1    -8.6206897E-1     8.2673491E-1    -2.2611578E-2     1.6062891E-3     1.0412853E-2     2.9138446E-2
-3.7931034E-1    -8.6206897E-1     9.9208189E-1    -2.1810079E-2     1.5847122E-3     1.0642303E-2     2.8012398E-2
-3.7931034E-1    -8.6206897E-1     1.1574289E+0    -2.0897478E-2     1.5980479E-3     1.0481550E-2     2.6718590E-2
-3.7931034E-1    -8.6206897E-1     1.3227759E+0    -1.9871310E-2     1.6172223E-3     1.0244706E-2     2.5285317E-2
-3.7931034E-1    -8.6206897E-1     1.4881228E+0    -1.8760103E-2     1.6367103E-3     1.0016262E-2     2.3777665E-2
-3.7931034E-1    -8.6206897E-1     1.6534698E+0    -1.7649580E-2     1.6695819E-3     9.7344641E-3     2.2369404E-2
-3.7931034E-1    -8.6206897E-1     1.8188168E+0    -1.6506520E-2     1.7159453E-3     9.3243877E-3     2.0928554E-2
-3.7931034E-1    -8.6206897E-1     1.9841638E+0    -1.5281552E-2     1.7420686E-3     9.0400988E-3     1.9382262E-2
-3.7931034E-1    -8.6206897E-1     2.1495108E+0    -1.4259198E-2     1.8121401E-3     8.6919214E-3     1.7756675E-2
-3.7931034E-1    -8.6206897E-1     2.3148577E+0    -1.3220995E-2     1.8874780E-3     8.3259531E-3     1.6468812E-2
-3.7931034E-1    -8.6206897E-1     2.4802047E+0    -1.2339888E-2     1.9819912E-3     7.9787005E-3     1.5283977E-2
-3.7931034E-1    -8.6206897E-1     2.6455517E+0    -1.1641662E-2     2.0880633E-3     7.7023528E-3     1.4297972E-2
-3.7931034E-1    -8.6206897E-1     2.8108987E+0    -1.1095912E-2     2.1993857E-3     7.4574126E-3     1.3582278E-2
-3.7931034E-1    -8.6206897E-1     2.9762457E+0    -1.0784767E-2     2.6899291E-3     5.7119959E-3     1.3127534E-2
-3.7931034E-1    -6.2068966E-1     1.0000000E-2    -2.7297701E-2     1.6924704E-3     7.2228751E-3     3.7968497E-2
-3.7931034E-1    -6.2068966E-1     1.6534698E-1    -2.7868312E-2     1.6411820E-3     7.7740933E-3     3.7830307E-2
-3.7931034E-1    -6.2068966E-1     3.3069396E-1    -2.8279177E-2     1.5923399E-3     8.4498477E-3     3.7416443E-2
-3.7931034E-1    -6.2068966E-1     4.9604095E-1    -2.7953437E-2     1.5018194E-3     9.6746037E-3     3.6734307E-2
-3.7931034E-1    -6.2068966E-1     6.6138793E-1    -2.7341060E-2     1.4151295E-3     1.0848750E-2     3.5796156E-2
-3.7931034E-1    -6.2068966E-1     8.2673491E-1    -2.6560349E-2     1.3900357E-3     1.1213978E-2     3.4621339E-2
-3.7931034E-1    -6.2068966E-1     9.9208189E-1    -2.5590785E-2     1.3988378E-3     1.1110709E-2     3.3240512E-2
-3.7931034E-1    -6.2068966E-1     1.1574289E+0    -2.4450701E-2     1.4110363E-3     1.0956806E-2     3.1692335E-2
-3.7931034E-1    -6.2068966E-1     1.3227759E+0    -2.3208743E-2     1.4232684E-3     1.0841354E-2     2.9956681E-2
-3.7931034E-1    -6.2068966E-1     1.4881228E+0    -2.1890394E-2     1.4445596E-3     1.0639002E-2     2.8049540E-2
-3.7931034E-1    -6.2068966E-1     1.6534698E+0    -2.0431522E-2     1.4715071E-3     1.0357290E-2     2.6050436E-2
-3.7931034E-1    -6.2068966E-1     1.8188168E+0    -1.9056452E-2     1.5150317E-3     1.0067011E-2     2.4301887E-2
-3.7931034E-1    -6.2068966E-1     1.9841638E+0    -1.7395499E-2     1.5614187E-3     9.5343068E-3     2.2534147E-2
-3.7931034E-1    -6.2068966E-1     2.1495108E+0    -1.6079834E-2     1.6178617E-3     9.3519092E-3     2.0373792E-2
-3.7931034E-1    -6.2068966E-1     2.3148577E+0    -1.4842479E-2     1.7009813E-3     8.8646796E-3     1.8545311E-2
-3.7931034E-1    -6.2068966E-1     2.4802047E+0    -1.3695138E-2     1.8263260E-3     8.5038030E-3     1.7113514E-2
-3.7931034E-1    -6.2068966E-1     2.6455517E+0    -1.2766507E-2     1.9789828E-3     8.1532481E-3     1.5821087E-2
-3.7931034E-1    -6.2068966E-1     2.8108987E+0    -1.2052617E-2     2.1582039E-3     7.8803410E-3     1.4838523E-2
-3.7931034E-1    -6.2068966E-1     2.9762457E+0    -1.1655330E-2     2.7554769E-3     6.6909047E-3     1.4217907E-2
-3.7931034E-1    -3.7931034E-1     1.0000000E-2    -3.2826580E-2     1.4773537E-3     7.1034811E-3     4.6568414E-2
-3.7931034E-1    -3.7931034E-1     1.6534698E-1    -3.3420252E-2     1.4323700E-3     7.6406148E-3     4.6406386E-2
-3.7931034E-1    -3.7931034E-1     3.3069396E-1    -3.4103675E-2     1.3903326E-3     8.3535703E-3     4.5920544E-2
-3.7931034E-1    -3.7931034E-1     4.9604095E-1    -3.3616323E-2     1.3130326E-3     9.6274358E-3     4.5117584E-2
-3.7931034E-1    -3.7931034E-1     6.6138793E-1    -3.2960014E-2     1.1974164E-3     1.1453232E-2     4.4007780E-2
-3.7931034E-1    -3.7931034E-1     8.2673491E-1    -3.2048605E-2     1.2138587E-3     1.1272752E-2     4.2605927E-2
-3.7931034E-1    -3.7931034E-1     9.9208189E-1    -3.0935810E-2     1.2208178E-3     1.1246880E-2     4.0932427E-2
-3.7931034E-1    -3.7931034E-1     1.1574289E+0    -2.9629520E-2     1.2305899E-3     1.1222316E-2     3.9016721E-2
-3.7931034E-1    -3.7931034E-1     1.3227759E+0    -2.8288299E-2     1.2400749E-3     1.1245390E-2     3.6908589E-2
-3.7931034E-1    -3.7931034E-1     1.4881228E+0    -2.6580727E-2     1.2648019E-3     1.0983089E-2     3.4693140E-2
-3.7931034E-1    -3.7931034E-1     1.6534698E+0    -2.5054613E-2     1.2774602E-3     1.1070460E-2     3.2274760E-2
-3.7931034E-1    -3.7931034E-1     1.8188168E+0    -2.3016880E-2     1.3276341E-3     1.0473922E-2     2.9601587E-2
-3.7931034E-1    -3.7931034E-1     1.9841638E+0    -2.1803164E-2     1.3570689E-3     1.0959572E-2     2.7406704E-2
-3.7931034E-1    -3.7931034E-1     2.1495108E+0    -2.1267706E-2     1.4173390E-3     1.1836261E-2     2.5602427E-2
-3.7931034E-1    -3.7931034E-1     2.3148577E+0    -1.8089271E-2     1.5327516E-3     9.6023788E-3     2.3513547E-2
-3.7931034E-1    -3.7931034E-1     2.4802047E+0    -1.6919955E-2     1.6303740E-3     9.6590753E-3     2.1406161E-2
-3.7931034E-1    -3.7931034E-1     2.6455517E+0    -1.5515612E-2     1.8202453E-3     9.0052492E-3     1.9700124E-2
-3.7931034E-1    -3.7931034E-1     2.8108987E+0    -1.4717680E-2     2.0257485E-3     8.9246614E-3     1.8390620E-2
-3.7931034E-1    -3.7931034E-1     2.9762457E+0    -1.4129341E-2     2.9295315E-3     7.3806486E-3     1.7548992E-2
-3.7931034E-1    -1.3793103E-1     1.0000000E-2    -3.9793255E-2     1.2716905E-3     6.5823913E-3     5.7846795E-2
-3.7931034E-1    -1.3793103E-1     1.6534698E-1    -4.0370464E-2     1.2328630E-3     7.0675997E-3     5.7676957E-2
-3.7931034E-1    -1.3793103E-1     3.3069396E-1    -4.0989033E-2     1.1963091E-3     7.7584151E-3     5.7167354E-2
-3.7931034E-1    -1.3793103E-1     4.9604095E-1    -4.0713312E-2     1.1288863E-3     9.0035227E-3     5.6323746E-2
-3.7931034E-1    -1.3793103E-1     6.6138793E-1    -4.0070260E-2     1.0652073E-3     1.0224989E-2     5.5153871E-2
-3.7931034E-1    -1.3793103E-1     8.2673491E-1    -3.9166814E-2     1.0477690E-3     1.0702090E-2     5.3666398E-2
-3.7931034E-1    -1.3793103E-1     9.9208189E-1    -3.8047443E-2     1.0542365E-3     1.0785871E-2     5.1867397E-2
-3.7931034E-1    -1.3793103E-1     1.1574289E+0    -3.6854627E-2     1.0605965E-3     1.0949876E-2     4.9762050E-2
-3.7931034E-1    -1.3793103E-1     1.3227759E+0    -3.5397036E-2     1.0728107E-3     1.1025608E-2     4.7401646E-2
-3.7931034E-1    -1.3793103E-1     1.4881228E+0    -3.3658853E-2     1.0894291E-3     1.1067933E-2     4.4827380E-2
-3.7931034E-1    -1.3793103E-1     1.6534698E+0    -3.1961048E-2     1.1073845E-3     1.1201813E-2     4.2120128E-2
-3.7931034E-1    -1.3793103E-1     1.8188168E+0    -2.9826337E-2     1.1426942E-3     1.1042255E-2     3.9573618E-2
-3.7931034E-1    -1.3793103E-1     1.9841638E+0    -2.8097899E-2     1.1628364E-3     1.1282102E-2     3.6961918E-2
-3.7931034E-1    -1.3793103E-1     2.1495108E+0    -2.6176080E-2     1.2314922E-3     1.1054925E-2     3.3885433E-2
-3.7931034E-1    -1.3793103E-1     2.3148577E+0    -2.4367415E-2     1.2992465E-3     1.1016715E-2     3.1240910E-2
-3.7931034E-1    -1.3793103E-1     2.4802047E+0    -2.2635979E-2     1.4013616E-3     1.0748191E-2     2.9096419E-2
-3.7931034E-1    -1.3793103E-1     2.6455517E+0    -2.1202123E-2     1.5302922E-3     1.0528612E-2     2.7137872E-2
-3.7931034E-1    -1.3793103E-1     2.8108987E+0    -2.0116380E-2     1.6862814E-3     1.0330715E-2     2.5613723E-2
-3.7931034E-1    -1.3793103E-1     2.9762457E+0    -1.9487518E-2     2.2363934E-3     8.8173349E-3     2.4625509E-2
-3.7931034E-1     1.0344828E-1     1.0000000E-2    -4.7146229E-2     1.0800744E-3     5.5255370E-3     7.1453616E-2
-3.7931034E-1     1.0344828E-1     1.6534698E-1    -4.7598274E-2     1.0471722E-3     5.9227322E-3     7.1290627E-2
-3.7931034E-1     1.0344828E-1     3.3069396E-1    -4.8113076E-2     1.0146760E-3     6.5287528E-3     7.0797954E-2
-3.7931034E-1     1.0344828E-1     4.9604095E-1    -4.8201554E-2     9.5414692E-4     7.6344720E-3     6.9969029E-2
-3.7931034E-1     1.0344828E-1     6.6138793E-1    -4.7714306E-2     9.3031603E-4     8.2783542E-3     6.8798196E-2
-3.7931034E-1     1.0344828E-1     8.2673491E-1    -4.7053516E-2     9.1263562E-4     8.9078342E-3     6.7324626E-2
-3.7931034E-1     1.0344828E-1     9.9208189E-1    -4.6196649E-2     9.0319416E-4     9.4152198E-3     6.5576891E-2
-3.7931034E-1     1.0344828E-1     1.1574289E+0    -4.5279188E-2     9.0960477E-4     9.6302520E-3     6.3583534E-2
-3.7931034E-1     1.0344828E-1     1.3227759E+0    -4.4212778E-2     9.1858191E-4     9.8481621E-3     6.1371449E-2
-3.7931034E-1     1.0344828E-1     1.4881228E+0    -4.2652003E-2     9.3449558E-4     1.0033562E-2     5.8949135E-2
-3.7931034E-1     1.0344828E-1     1.6534698E+0    -4.1364049E-2     9.4605431E-4     1.0396520E-2     5.6261851E-2
-3.7931034E-1     1.0344828E-1     1.8188168E+0    -3.9754388E-2     9.6971091E-4     1.0591190E-2     5.3421584E-2
-3.7931034E-1     1.0344828E-1     1.9841638E+0    -3.7086529E-2     1.0152675E-3     1.0527098E-2     5.0486381E-2
-3.7931034E-1     1.0344828E-1     2.1495108E+0    -3.5574170E-2     1.0442792E-3     1.0926892E-2     4.7507733E-2
-3.7931034E-1     1.0344828E-1     2.3148577E+0    -3.3712647E-2     1.0947648E-3     1.1073613E-2     4.4923232E-2
-3.7931034E-1     1.0344828E-1     2.4802047E+0    -3.2012359E-2     1.1576399E-3     1.1174744E-2     4.2473484E-2
-3.7931034E-1     1.0344828E-1     2.6455517E+0    -3.0562932E-2     1.2297069E-3     1.1246960E-2     4.0398752E-2
-3.7931034E-1     1.0344828E-1     2.8108987E+0    -2.9436685E-2     1.3048080E-3     1.1276816E-2     3.8841805E-2
-3.7931034E-1     1.0344828E-1     2.9762457E+0    -2.8781792E-2     1.6705932E-3     8.6663068E-3     3.7829681E-2
-3.7931034E-1     3.4482759E-1     1.0000000E-2    -5.2297074E-2     9.0067226E-4     4.1463120E-3     8.4468919E-2
-3.7931034E-1     3.4482759E-1     1.6534698E-1    -5.2473793E-2     8.7347411E-4     4.4456833E-3     8.4342237E-2
-3.7931034E-1     3.4482759E-1     3.3069396E-1    -5.2845617E-2     8.4461156E-4     4.9159055E-3     8.3963668E-2
-3.7931034E-1     3.4482759E-1     4.9604095E-1    -5.3161257E-2     7.9926972E-4     5.6648723E-3     8.3342063E-2
-3.7931034E-1     3.4482759E-1     6.6138793E-1    -5.3132107E-2     7.9364665E-4     5.9971359E-3     8.2490490E-2
-3.7931034E-1     3.4482759E-1     8.2673491E-1    -5.2862658E-2     7.8709842E-4     6.4229662E-3     8.1424732E-2
-3.7931034E-1     3.4482759E-1     9.9208189E-1    -5.2522937E-2     7.8014603E-4     6.9351938E-3     8.0158672E-2
-3.7931034E-1     3.4482759E-1     1.1574289E+0    -5.2100832E-2     7.7353512E-4     7.5114706E-3     7.8692211E-2
-3.7931034E-1     3.4482759E-1     1.3227759E+0    -5.1655049E-2     7.8036915E-4     7.7604491E-3     7.6973398E-2
-3.7931034E-1     3.4482759E-1     1.4881228E+0    -5.0883460E-2     7.9290492E-4     7.9874458E-3     7.4822844E-2
-3.7931034E-1     3.4482759E-1     1.6534698E+0    -4.9592229E-2     8.1228543E-4     8.2794646E-3     7.2506542E-2
-3.7931034E-1     3.4482759E-1     1.8188168E+0    -4.8707237E-2     8.2991535E-4     8.6209851E-3     7.0184124E-2
-3.7931034E-1     3.4482759E-1     1.9841638E+0    -4.8153285E-2     8.4283521E-4     8.9481482E-3     6.7915471E-2
-3.7931034E-1     3.4482759E-1     2.1495108E+0    -4.6617169E-2     8.7318283E-4     9.2527470E-3     6.5737401E-2
-3.7931034E-1     3.4482759E-1     2.3148577E+0    -4.5367747E-2     9.0264142E-4     9.6107200E-3     6.3560524E-2
-3.7931034E-1     3.4482759E-1     2.4802047E+0    -4.4008728E-2     9.3923690E-4     9.9036820E-3     6.1515167E-2
-3.7931034E-1     3.4482759E-1     2.6455517E+0    -4.2902459E-2     9.7889665E-4     1.0108987E-2     5.9719020E-2
-3.7931034E-1     3.4482759E-1     2.8108987E+0    -4.1936547E-2     1.0547901E-3     9.5087791E-3     5.8355403E-2
-3.7931034E-1     3.4482759E-1     2.9762457E+0    -4.1134206E-2     1.2607008E-3     7.5545978E-3     5.7506349E-2
-3.7931034E-1     5.8620690E-1     1.0000000E-2    -5.2710589E-2     7.3147917E-4     2.8504907E-3     9.3907338E-2
-3.7931034E-1     5.8620690E-1     1.6534698E-1    -5.2576610E-2     7.0944398E-4     3.0751675E-3     9.3822303E-2
-3.7931034E-1     5.8620690E-1     3.3069396E-1    -5.2827000E-2     6.8413508E-4     3.4220635E-3     9.3568723E-2
-3.7931034E-1     5.8620690E-1     4.9604095E-1    -5.3187638E-2     6.5593965E-4     3.8507082E-3     9.3153949E-2
-3.7931034E-1     5.8620690E-1     6.6138793E-1    -5.3635409E-2     6.5498363E-4     4.0377283E-3     9.2588335E-2
-3.7931034E-1     5.8620690E-1     8.2673491E-1    -5.3706831E-2     6.5464953E-4     4.2681212E-3     9.1882593E-2
-3.7931034E-1     5.8620690E-1     9.9208189E-1    -5.3763321E-2     6.5466683E-4     4.5502286E-3     9.1040846E-2
-3.7931034E-1     5.8620690E-1     1.1574289E+0    -5.3921165E-2     6.5502420E-4     4.8825645E-3     9.0042002E-2
-3.7931034E-1     5.8620690E-1     1.3227759E+0    -5.4178057E-2     6.5642602E-4     5.2468125E-3     8.8826649E-2
-3.7931034E-1     5.8620690E-1     1.4881228E+0    -5.4379677E-2     6.5984573E-4     5.6006255E-3     8.7562406E-2
-3.7931034E-1     5.8620690E-1     1.6534698E+0    -5.4098516E-2     6.6729265E-4     5.8723513E-3     8.6336676E-2
-3.7931034E-1     5.8620690E-1     1.8188168E+0    -5.3824244E-2     6.8023021E-4     6.1220936E-3     8.5198649E-2
-3.7931034E-1     5.8620690E-1     1.9841638E+0    -5.3681649E-2     6.9723173E-4     6.3979257E-3     8.4191790E-2
-3.7931034E-1     5.8620690E-1     2.1495108E+0    -5.3590686E-2     7.1736864E-4     6.6204417E-3     8.3343889E-2
-3.7931034E-1     5.8620690E-1     2.3148577E+0    -5.3291609E-2     7.4380047E-4     6.6582731E-3     8.2344962E-2
-3.7931034E-1     5.8620690E-1     2.4802047E+0    -5.2866175E-2     7.7664905E-4     6.6007687E-3     8.1283803E-2
-3.7931034E-1     5.8620690E-1     2.6455517E+0    -5.2487448E-2     8.1132453E-4     6.4518233E-3     8.0356374E-2
-3.7931034E-1     5.8620690E-1     2.8108987E+0    -5.2102025E-2     8.4315645E-4     6.2544663E-3     7.9648658E-2
-3.7931034E-1     5.8620690E-1     2.9762457E+0    -5.1384621E-2     9.5812964E-4     5.3149924E-3     7.9206745E-2
-3.7931034E-1     8.2758621E-1     1.0000000E-2    -4.8164555E-2     5.8313964E-4     1.8990720E-3     9.8541525E-2
-3.7931034E-1     8.2758621E-1     1.6534698E-1    -4.7852440E-2     5.6545585E-4     2.0780489E-3     9.8480802E-2
-3.7931034E-1     8.2758621E-1     3.3069396E-1    -4.8012348E-2     5.4368604E-4     2.3446556E-3     9.8300743E-2
-3.7931034E-1     8.2758621E-1     4.9604095E-1    -4.8355199E-2     5.2665308E-4     2.5916694E-3     9.8009730E-2
-3.7931034E-1     8.2758621E-1     6.6138793E-1    -4.8806736E-2     5.2707204E-4     2.6869753E-3     9.7620653E-2
-3.7931034E-1     8.2758621E-1     8.2673491E-1    -4.9351364E-2     5.2794122E-4     2.8057837E-3     9.7149735E-2
-3.7931034E-1     8.2758621E-1     9.9208189E-1    -4.9706037E-2     5.2974063E-4     2.9419385E-3     9.6613400E-2
-3.7931034E-1     8.2758621E-1     1.1574289E+0    -4.9880597E-2     5.3365330E-4     3.0882522E-3     9.6035755E-2
-3.7931034E-1     8.2758621E-1     1.3227759E+0    -5.0039518E-2     5.3951832E-4     3.2425645E-3     9.5466915E-2
-3.7931034E-1     8.2758621E-1     1.4881228E+0    -5.0381228E-2     5.4561109E-4     3.4052556E-3     9.4942579E-2
-3.7931034E-1     8.2758621E-1     1.6534698E+0    -5.0915951E-2     5.5182312E-4     3.5671753E-3     9.4496321E-2
-3.7931034E-1     8.2758621E-1     1.8188168E+0    -5.1656309E-2     5.5924909E-4     3.7109844E-3     9.4157006E-2
-3.7931034E-1     8.2758621E-1     1.9841638E+0    -5.2317226E-2     5.6890027E-4     3.8160074E-3     9.3944700E-2
-3.7931034E-1     8.2758621E-1     2.1495108E+0    -5.2486107E-2     5.8415559E-4     3.8545071E-3     9.3866175E-2
-3.7931034E-1     8.2758621E-1     2.3148577E+0    -5.2684422E-2     6.0111181E-4     3.8588002E-3     9.3871130E-2
-3.7931034E-1     8.2758621E-1     2.4802047E+0    -5.2984924E-2     6.1842802E-4     3.8327818E-3     9.3803643E-2
-3.7931034E-1     8.2758621E-1     2.6455517E+0    -5.3139874E-2     6.3479136E-4     3.7806217E-3     9.3737794E-2
-3.7931034E-1     8.2758621E-1     2.8108987E+0    -5.2893150E-2     6.4904401E-4     3.7164491E-3     9.3700948E-2
-3.7931034E-1     8.2758621E-1     2.9762457E+0    -5.2703424E-2     7.1790335E-4     3.2248154E-3     9.3687387E-2
-3.7931034E-1     1.0689655E+0     1.0000000E-2    -4.1771563E-2     4.5883207E-4     1.3020233E-3     1.0069309E-1
-3.7931034E-1     1.0689655E+0     1.6534698E-1    -4.1448955E-2     4.4453700E-4     1.4549153E-3     1.0064887E-1
-3.7931034E-1     1.0689655E+0     3.3069396E-1    -4.1561811E-2     4.2636128E-4     1.6782124E-3     1.0051875E-1
-3.7931034E-1     1.0689655E+0     4.9604095E-1    -4.1800902E-2     4.1661101E-4     1.8264903E-3     1.0031199E-1
-3.7931034E-1     1.0689655E+0     6.6138793E-1    -4.2112683E-2     4.1805792E-4     1.8709008E-3     1.0004389E-1
-3.7931034E-1     1.0689655E+0     8.2673491E-1    -4.2533991E-2     4.1977057E-4     1.9260927E-3     9.9734222E-2
-3.7931034E-1     1.0689655E+0     9.9208189E-1    -4.3002620E-2     4.2165882E-4     1.9906599E-3     9.9400472E-2
-3.7931034E-1     1.0689655E+0     1.1574289E+0    -4.3525444E-2     4.2368861E-4     2.0606032E-3     9.9065870E-2
-3.7931034E-1     1.0689655E+0     1.3227759E+0    -4.3970957E-2     4.2589821E-4     2.1324302E-3     9.8755426E-2
-3.7931034E-1     1.0689655E+0     1.4881228E+0    -4.4390252E-2     4.2818284E-4     2.2000448E-3     9.8493801E-2
-3.7931034E-1     1.0689655E+0     1.6534698E+0    -4.4891388E-2     4.3268787E-4     2.2505927E-3     9.8303129E-2
-3.7931034E-1     1.0689655E+0     1.8188168E+0    -4.5035715E-2     4.4078450E-4     2.3035848E-3     9.8200433E-2
-3.7931034E-1     1.0689655E+0     1.9841638E+0    -4.5340845E-2     4.5050654E-4     2.3334876E-3     9.8194781E-2
-3.7931034E-1     1.0689655E+0     2.1495108E+0    -4.5707208E-2     4.5975218E-4     2.3469218E-3     9.8284551E-2
-3.7931034E-1     1.0689655E+0     2.3148577E+0    -4.6031516E-2     4.6860021E-4     2.3443157E-3     9.8455483E-2
-3.7931034E-1     1.0689655E+0     2.4802047E+0    -4.6179480E-2     4.7668623E-4     2.3281856E-3     9.8676913E-2
-3.7931034E-1     1.0689655E+0     2.6455517E+0    -4.6259041E-2     4.8388503E-4     2.3040644E-3     9.8898168E-2
-3.7931034E-1     1.0689655E+0     2.8108987E+0    -4.6262098E-2     4.9020944E-4     2.2803315E-3     9.9089417E-2
-3.7931034E-1     1.0689655E+0     2.9762457E+0    -4.6251084E-2     5.3286590E-4     1.9478650E-3     9.9220215E-2
-3.7931034E-1     1.3103448E+0     1.0000000E-2    -3.5713563E-2     3.6257507E-4     9.4478048E-4     1.0255162E-1
-3.7931034E-1     1.3103448E+0     1.6534698E-1    -3.5462334E-2     3.5065924E-4     1.0809850E-3     1.0251967E-1
-3.7931034E-1     1.3103448E+0     3.3069396E-1    -3.5540135E-2     3.3487199E-4     1.2795449E-3     1.0242557E-1
-3.7931034E-1     1.3103448E+0     4.9604095E-1    -3.5697531E-2     3.2875097E-4     1.3726130E-3     1.0227565E-1
-3.7931034E-1     1.3103448E+0     6.6138793E-1    -3.5898046E-2     3.2968818E-4     1.3925621E-3     1.0207996E-1
-3.7931034E-1     1.3103448E+0     8.2673491E-1    -3.6139840E-2     3.3081910E-4     1.4157728E-3     1.0185190E-1
-3.7931034E-1     1.3103448E+0     9.9208189E-1    -3.6408064E-2     3.3223740E-4     1.4432759E-3     1.0160753E-1
-3.7931034E-1     1.3103448E+0     1.1574289E+0    -3.6715082E-2     3.3412606E-4     1.4740393E-3     1.0136466E-1
-3.7931034E-1     1.3103448E+0     1.3227759E+0    -3.7040051E-2     3.3731646E-4     1.5048406E-3     1.0114167E-1
-3.7931034E-1     1.3103448E+0     1.4881228E+0    -3.7343235E-2     3.4156423E-4     1.5344591E-3     1.0095609E-1
-3.7931034E-1     1.3103448E+0     1.6534698E+0    -3.7676504E-2     3.4718190E-4     1.5466538E-3     1.0082289E-1
-3.7931034E-1     1.3103448E+0     1.8188168E+0    -3.7927939E-2     3.5042302E-4     1.5762760E-3     1.0075276E-1
-3.7931034E-1     1.3103448E+0     1.9841638E+0    -3.8176492E-2     3.5467813E-4     1.5875679E-3     1.0075025E-1
-3.7931034E-1     1.3103448E+0     2.1495108E+0    -3.8359864E-2     3.5885222E-4     1.5913096E-3     1.0081233E-1
-3.7931034E-1     1.3103448E+0     2.3148577E+0    -3.8490976E-2     3.6276513E-4     1.5891579E-3     1.0092764E-1
-3.7931034E-1     1.3103448E+0     2.4802047E+0    -3.8543632E-2     3.6620371E-4     1.5832154E-3     1.0107688E-1
-3.7931034E-1     1.3103448E+0     2.6455517E+0    -3.8578653E-2     3.6927871E-4     1.5736129E-3     1.0123484E-1
-3.7931034E-1     1.3103448E+0     2.8108987E+0    -3.8596315E-2     3.7189279E-4     1.5663647E-3     1.0137432E-1
-3.7931034E-1     1.3103448E+0     2.9762457E+0    -3.8588940E-2     4.0042876E-4     1.3017480E-3     1.0147139E-1
-3.7931034E-1     1.5517241E+0     1.0000000E-2    -3.1154073E-2     2.8956655E-4     7.2591618E-4     1.0495764E-1
-3.7931034E-1     1.5517241E+0     1.6534698E-1    -3.0992296E-2     2.7948592E-4     8.5004528E-4     1.0493323E-1
-3.7931034E-1     1.5517241E+0     3.3069396E-1    -3.1064574E-2     2.6617560E-4     1.0318202E-3     1.0486133E-1
-3.7931034E-1     1.5517241E+0     4.9604095E-1    -3.1153671E-2     2.6297507E-4     1.0920148E-3     1.0474676E-1
