 Log10[q2](GeV^2)   Log10[r2](GeV^2)    theta         G3Gluon          G3Ghost           G3Quark          G3Sword
-2.0689655E+0    -3.0344828E+0     1.0000000E-2    -4.9285843E-4     1.7882265E-2     8.2816184E-4     4.6453680E-4
-2.0689655E+0    -3.0344828E+0     1.6534698E-1    -4.9093564E-4     1.7876523E-2     8.2538856E-4     4.6302412E-4
-2.0689655E+0    -3.0344828E+0     3.3069396E-1    -4.8606800E-4     1.7848759E-2     8.1791741E-4     4.5851125E-4
-2.0689655E+0    -3.0344828E+0     4.9604095E-1    -4.7792939E-4     1.7800521E-2     8.0574906E-4     4.5113025E-4
-2.0689655E+0    -3.0344828E+0     6.6138793E-1    -4.6763932E-4     1.7735290E-2     7.8907344E-4     4.4109418E-4
-2.0689655E+0    -3.0344828E+0     8.2673491E-1    -4.5509248E-4     1.7656732E-2     7.6806706E-4     4.2869477E-4
-2.0689655E+0    -3.0344828E+0     9.9208189E-1    -4.3940392E-4     1.7569574E-2     7.4346602E-4     4.1432142E-4
-2.0689655E+0    -3.0344828E+0     1.1574289E+0    -4.2379707E-4     1.7477973E-2     7.1565760E-4     3.9846780E-4
-2.0689655E+0    -3.0344828E+0     1.3227759E+0    -4.0654597E-4     1.7383482E-2     6.8583216E-4     3.8160225E-4
-2.0689655E+0    -3.0344828E+0     1.4881228E+0    -3.8819137E-4     1.7294516E-2     6.5501135E-4     3.6384527E-4
-2.0689655E+0    -3.0344828E+0     1.6534698E+0    -3.6975867E-4     1.7218251E-2     6.2342350E-4     3.4563770E-4
-2.0689655E+0    -3.0344828E+0     1.8188168E+0    -3.5083111E-4     1.7162815E-2     5.9188081E-4     3.2762795E-4
-2.0689655E+0    -3.0344828E+0     1.9841638E+0    -3.3365658E-4     1.7132518E-2     5.6356326E-4     3.1062228E-4
-2.0689655E+0    -3.0344828E+0     2.1495108E+0    -3.1751202E-4     1.7134306E-2     5.3640248E-4     2.9552847E-4
-2.0689655E+0    -3.0344828E+0     2.3148577E+0    -3.0232958E-4     1.7171962E-2     5.1119066E-4     2.8194457E-4
-2.0689655E+0    -3.0344828E+0     2.4802047E+0    -2.8914243E-4     1.7233017E-2     4.9067046E-4     2.6999490E-4
-2.0689655E+0    -3.0344828E+0     2.6455517E+0    -2.7840569E-4     1.7316816E-2     4.7383460E-4     2.6014714E-4
-2.0689655E+0    -3.0344828E+0     2.8108987E+0    -2.7224204E-4     1.7401074E-2     4.6131556E-4     2.5299747E-4
-2.0689655E+0    -3.0344828E+0     2.9762457E+0    -2.6759235E-4     1.7465302E-2     4.5365254E-4     2.4895660E-4
-2.0689655E+0    -2.7931034E+0     1.0000000E-2    -5.6028529E-4     1.7423681E-2     9.3519878E-4     5.2575855E-4
-2.0689655E+0    -2.7931034E+0     1.6534698E-1    -5.5659055E-4     1.7414789E-2     9.3154297E-4     5.2378272E-4
-2.0689655E+0    -2.7931034E+0     3.3069396E-1    -5.4881648E-4     1.7376941E-2     9.2157252E-4     5.1787730E-4
-2.0689655E+0    -2.7931034E+0     4.9604095E-1    -5.3766174E-4     1.7311119E-2     9.0520933E-4     5.0818233E-4
-2.0689655E+0    -2.7931034E+0     6.6138793E-1    -5.2333650E-4     1.7221534E-2     8.8252615E-4     4.9492538E-4
-2.0689655E+0    -2.7931034E+0     8.2673491E-1    -5.0621129E-4     1.7117124E-2     8.5438203E-4     4.7846879E-4
-2.0689655E+0    -2.7931034E+0     9.9208189E-1    -4.8692185E-4     1.7000748E-2     8.2188997E-4     4.5929322E-4
-2.0689655E+0    -2.7931034E+0     1.1574289E+0    -4.6540856E-4     1.6871074E-2     7.8594245E-4     4.3800767E-4
-2.0689655E+0    -2.7931034E+0     1.3227759E+0    -4.4319139E-4     1.6735948E-2     7.4696259E-4     4.1533966E-4
-2.0689655E+0    -2.7931034E+0     1.4881228E+0    -4.1916475E-4     1.6608539E-2     7.0586858E-4     3.9194082E-4
-2.0689655E+0    -2.7931034E+0     1.6534698E+0    -3.9454200E-4     1.6496261E-2     6.6429761E-4     3.6786330E-4
-2.0689655E+0    -2.7931034E+0     1.8188168E+0    -3.6880057E-4     1.6405014E-2     6.2168838E-4     3.4383004E-4
-2.0689655E+0    -2.7931034E+0     1.9841638E+0    -3.4636551E-4     1.6357713E-2     5.8439702E-4     3.2112685E-4
-2.0689655E+0    -2.7931034E+0     2.1495108E+0    -3.2540999E-4     1.6359389E-2     5.4921587E-4     3.0163299E-4
-2.0689655E+0    -2.7931034E+0     2.3148577E+0    -3.0527498E-4     1.6417479E-2     5.1602319E-4     2.8348056E-4
-2.0689655E+0    -2.7931034E+0     2.4802047E+0    -2.8813452E-4     1.6534018E-2     4.8811262E-4     2.6680267E-4
-2.0689655E+0    -2.7931034E+0     2.6455517E+0    -2.7527439E-4     1.6685481E-2     4.6683624E-4     2.5441434E-4
-2.0689655E+0    -2.7931034E+0     2.8108987E+0    -2.6252178E-4     1.6870323E-2     4.4966086E-4     2.4540632E-4
-2.0689655E+0    -2.7931034E+0     2.9762457E+0    -2.5916501E-4     1.7005869E-2     4.4055577E-4     2.3922717E-4
-2.0689655E+0    -2.5517241E+0     1.0000000E-2    -6.5395816E-4     1.6983826E-2     1.0944024E-3     6.1987368E-4
-2.0689655E+0    -2.5517241E+0     1.6534698E-1    -6.5204765E-4     1.6971863E-2     1.0897634E-3     6.1722808E-4
-2.0689655E+0    -2.5517241E+0     3.3069396E-1    -6.4367885E-4     1.6925237E-2     1.0762502E-3     6.0936108E-4
-2.0689655E+0    -2.5517241E+0     4.9604095E-1    -6.2945424E-4     1.6844828E-2     1.0545978E-3     5.9658370E-4
-2.0689655E+0    -2.5517241E+0     6.6138793E-1    -6.1034677E-4     1.6741448E-2     1.0252699E-3     5.7937990E-4
-2.0689655E+0    -2.5517241E+0     8.2673491E-1    -5.8778065E-4     1.6617744E-2     9.8902463E-4     5.5798276E-4
-2.0689655E+0    -2.5517241E+0     9.9208189E-1    -5.6229269E-4     1.6464027E-2     9.4689922E-4     5.3280368E-4
-2.0689655E+0    -2.5517241E+0     1.1574289E+0    -5.3333409E-4     1.6298548E-2     8.9912500E-4     5.0451138E-4
-2.0689655E+0    -2.5517241E+0     1.3227759E+0    -5.0324548E-4     1.6132555E-2     8.4766322E-4     4.7407221E-4
-2.0689655E+0    -2.5517241E+0     1.4881228E+0    -4.7192734E-4     1.5960812E-2     7.9453251E-4     4.4264830E-4
-2.0689655E+0    -2.5517241E+0     1.6534698E+0    -4.4020518E-4     1.5807492E-2     7.4062463E-4     4.1086974E-4
-2.0689655E+0    -2.5517241E+0     1.8188168E+0    -4.0641077E-4     1.5684428E-2     6.8424450E-4     3.7871092E-4
-2.0689655E+0    -2.5517241E+0     1.9841638E+0    -3.7647665E-4     1.5618988E-2     6.3421402E-4     3.4819297E-4
-2.0689655E+0    -2.5517241E+0     2.1495108E+0    -3.4710317E-4     1.5624208E-2     5.8477415E-4     3.2306809E-4
-2.0689655E+0    -2.5517241E+0     2.3148577E+0    -3.2366694E-4     1.5710488E-2     5.4411878E-4     2.9730511E-4
-2.0689655E+0    -2.5517241E+0     2.4802047E+0    -3.0031519E-4     1.5907204E-2     5.0742651E-4     2.7673904E-4
-2.0689655E+0    -2.5517241E+0     2.6455517E+0    -2.7780012E-4     1.6276703E-2     4.7268994E-4     2.6251944E-4
-2.0689655E+0    -2.5517241E+0     2.8108987E+0    -2.6464336E-4     1.6616262E-2     4.5437064E-4     2.4757284E-4
-2.0689655E+0    -2.5517241E+0     2.9762457E+0    -2.5917255E-4     1.6941225E-2     4.4213931E-4     2.4063253E-4
-2.0689655E+0    -2.3103448E+0     1.0000000E-2    -8.0518175E-4     1.6633549E-2     1.3350592E-3     7.6888712E-4
-2.0689655E+0    -2.3103448E+0     1.6534698E-1    -7.9924308E-4     1.6619342E-2     1.3295287E-3     7.6525965E-4
-2.0689655E+0    -2.3103448E+0     3.3069396E-1    -7.8652821E-4     1.6567711E-2     1.3123714E-3     7.5444289E-4
-2.0689655E+0    -2.3103448E+0     4.9604095E-1    -7.6750683E-4     1.6476983E-2     1.2843773E-3     7.3677338E-4
-2.0689655E+0    -2.3103448E+0     6.6138793E-1    -7.4330617E-4     1.6369513E-2     1.2448700E-3     7.1280893E-4
-2.0689655E+0    -2.3103448E+0     8.2673491E-1    -7.1582223E-4     1.6214439E-2     1.1970006E-3     6.8336081E-4
-2.0689655E+0    -2.3103448E+0     9.9208189E-1    -6.8097892E-4     1.6050589E-2     1.1403646E-3     6.4954270E-4
-2.0689655E+0    -2.3103448E+0     1.1574289E+0    -6.4324757E-4     1.5864089E-2     1.0784620E-3     6.1257977E-4
-2.0689655E+0    -2.3103448E+0     1.3227759E+0    -6.0307601E-4     1.5660464E-2     1.0123181E-3     5.7244551E-4
-2.0689655E+0    -2.3103448E+0     1.4881228E+0    -5.5989956E-4     1.5474669E-2     9.4074193E-4     5.3023310E-4
-2.0689655E+0    -2.3103448E+0     1.6534698E+0    -5.1774927E-4     1.5283505E-2     8.7033418E-4     4.8787257E-4
-2.0689655E+0    -2.3103448E+0     1.8188168E+0    -4.7638942E-4     1.5145897E-2     8.0132534E-4     4.4485853E-4
-2.0689655E+0    -2.3103448E+0     1.9841638E+0    -4.2334288E-4     1.5034765E-2     7.1681828E-4     4.0048712E-4
-2.0689655E+0    -2.3103448E+0     2.1495108E+0    -4.0293723E-4     1.5061488E-2     6.7442173E-4     3.6711821E-4
-2.0689655E+0    -2.3103448E+0     2.3148577E+0    -3.5985462E-4     1.5237500E-2     6.0490294E-4     3.4293722E-4
-2.0689655E+0    -2.3103448E+0     2.4802047E+0    -3.3517553E-4     1.5539277E-2     5.6276148E-4     3.0958271E-4
-2.0689655E+0    -2.3103448E+0     2.6455517E+0    -3.1009318E-4     1.6090604E-2     5.2403584E-4     2.8737578E-4
-2.0689655E+0    -2.3103448E+0     2.8108987E+0    -2.9296827E-4     1.6865718E-2     4.9549258E-4     2.7220686E-4
-2.0689655E+0    -2.3103448E+0     2.9762457E+0    -2.8200602E-4     1.7690831E-2     4.7815760E-4     2.6275553E-4
-2.0689655E+0    -2.0689655E+0     1.0000000E-2    -1.0544762E-3     1.6314893E-2     1.7308339E-3     1.0182187E-3
-2.0689655E+0    -2.0689655E+0     1.6534698E-1    -1.0469469E-3     1.6299875E-2     1.7227448E-3     1.0134305E-3
-2.0689655E+0    -2.0689655E+0     3.3069396E-1    -1.0301186E-3     1.6246958E-2     1.7005748E-3     9.9912332E-4
-2.0689655E+0    -2.0689655E+0     4.9604095E-1    -1.0046821E-3     1.6149892E-2     1.6657233E-3     9.7563835E-4
-2.0689655E+0    -2.0689655E+0     6.6138793E-1    -9.7237990E-4     1.6045498E-2     1.6135402E-3     9.4353374E-4
-2.0689655E+0    -2.0689655E+0     8.2673491E-1    -9.3610549E-4     1.5874552E-2     1.5516064E-3     9.0363120E-4
-2.0689655E+0    -2.0689655E+0     9.9208189E-1    -8.8889172E-4     1.5737102E-2     1.4740981E-3     8.5708281E-4
-2.0689655E+0    -2.0689655E+0     1.1574289E+0    -8.4433157E-4     1.5509562E-2     1.3998898E-3     8.0547163E-4
-2.0689655E+0    -2.0689655E+0     1.3227759E+0    -7.8780387E-4     1.5357977E-2     1.3083429E-3     7.5090238E-4
-2.0689655E+0    -2.0689655E+0     1.4881228E+0    -7.3674155E-4     1.5106994E-2     1.2278074E-3     6.9537124E-4
-2.0689655E+0    -2.0689655E+0     1.6534698E+0    -6.7668486E-4     1.4994717E-2     1.1295415E-3     6.3904671E-4
-2.0689655E+0    -2.0689655E+0     1.8188168E+0    -6.3378181E-4     1.4769475E-2     1.0532636E-3     5.8651412E-4
-2.0689655E+0    -2.0689655E+0     1.9841638E+0    -5.7749426E-4     1.4832985E-2     9.8557448E-4     5.3571940E-4
-2.0689655E+0    -2.0689655E+0     2.1495108E+0    -4.2857111E-4     1.4946212E-2     7.7811627E-4     4.7500310E-4
-2.0689655E+0    -2.0689655E+0     2.3148577E+0    -4.4669739E-4     1.4934565E-2     7.5268588E-4     4.1697345E-4
-2.0689655E+0    -2.0689655E+0     2.4802047E+0    -4.0822417E-4     1.5374174E-2     6.9115663E-4     3.8522176E-4
-2.0689655E+0    -2.0689655E+0     2.6455517E+0    -3.8263214E-4     1.6070031E-2     6.4474667E-4     3.5638316E-4
-2.0689655E+0    -2.0689655E+0     2.8108987E+0    -3.6007738E-4     1.7189557E-2     6.0691484E-4     3.3667938E-4
-2.0689655E+0    -2.0689655E+0     2.9762457E+0    -3.4624180E-4     1.8693793E-2     5.8321897E-4     3.2309502E-4
-2.0689655E+0    -1.8275862E+0     1.0000000E-2    -1.4095302E-3     1.6209043E-2     2.2967699E-3     1.4010302E-3
-2.0689655E+0    -1.8275862E+0     1.6534698E-1    -1.3996447E-3     1.6196419E-2     2.2856956E-3     1.3943281E-3
-2.0689655E+0    -1.8275862E+0     3.3069396E-1    -1.3769600E-3     1.6147974E-2     2.2556632E-3     1.3743346E-3
-2.0689655E+0    -1.8275862E+0     4.9604095E-1    -1.3429683E-3     1.6061537E-2     2.2079189E-3     1.3416443E-3
-2.0689655E+0    -1.8275862E+0     6.6138793E-1    -1.3004002E-3     1.5962947E-2     2.1409033E-3     1.2972458E-3
-2.0689655E+0    -1.8275862E+0     8.2673491E-1    -1.2507206E-3     1.5823781E-2     2.0602072E-3     1.2426173E-3
-2.0689655E+0    -1.8275862E+0     9.9208189E-1    -1.1909156E-3     1.5677574E-2     1.9642398E-3     1.1797913E-3
-2.0689655E+0    -1.8275862E+0     1.1574289E+0    -1.1246978E-3     1.5506985E-2     1.8582027E-3     1.1110057E-3
-2.0689655E+0    -1.8275862E+0     1.3227759E+0    -1.0544202E-3     1.5320128E-2     1.7438611E-3     1.0366348E-3
-2.0689655E+0    -1.8275862E+0     1.4881228E+0    -9.7843419E-4     1.5153470E-2     1.6217420E-3     9.5922078E-4
-2.0689655E+0    -1.8275862E+0     1.6534698E+0    -9.0202142E-4     1.4987579E-2     1.5008250E-3     8.8283616E-4
-2.0689655E+0    -1.8275862E+0     1.8188168E+0    -8.2303663E-4     1.4853691E-2     1.3750239E-3     8.0643390E-4
-2.0689655E+0    -1.8275862E+0     1.9841638E+0    -7.6280051E-4     1.4800274E-2     1.2733326E-3     7.2757202E-4
-2.0689655E+0    -1.8275862E+0     2.1495108E+0    -6.8629027E-4     1.4834745E-2     1.1536144E-3     6.6478546E-4
-2.0689655E+0    -1.8275862E+0     2.3148577E+0    -6.5363458E-4     1.4987482E-2     1.0900870E-3     6.1543406E-4
-2.0689655E+0    -1.8275862E+0     2.4802047E+0    -5.8553899E-4     1.5335499E-2     9.8157560E-4     5.5206760E-4
-2.0689655E+0    -1.8275862E+0     2.6455517E+0    -5.4121723E-4     1.5905965E-2     9.1134141E-4     5.1222701E-4
-2.0689655E+0    -1.8275862E+0     2.8108987E+0    -5.1039224E-4     1.6688578E-2     8.6133013E-4     4.8241921E-4
-2.0689655E+0    -1.8275862E+0     2.9762457E+0    -4.9244992E-4     1.7524212E-2     8.3069569E-4     4.6525452E-4
-2.0689655E+0    -1.5862069E+0     1.0000000E-2    -2.0123398E-3     1.6061165E-2     3.2334200E-3     2.0505250E-3
-2.0689655E+0    -1.5862069E+0     1.6534698E-1    -2.0016049E-3     1.6052682E-2     3.2202283E-3     2.0414602E-3
-2.0689655E+0    -1.5862069E+0     3.3069396E-1    -1.9734521E-3     1.6014645E-2     3.1817156E-3     2.0145098E-3
-2.0689655E+0    -1.5862069E+0     4.9604095E-1    -1.9298135E-3     1.5946843E-2     3.1188722E-3     1.9707545E-3
-2.0689655E+0    -1.5862069E+0     6.6138793E-1    -1.8741677E-3     1.5861127E-2     3.0326850E-3     1.9117264E-3
-2.0689655E+0    -1.5862069E+0     8.2673491E-1    -1.8066535E-3     1.5762087E-2     2.9263781E-3     1.8381923E-3
-2.0689655E+0    -1.5862069E+0     9.9208189E-1    -1.7287185E-3     1.5640687E-2     2.8047950E-3     1.7518292E-3
-2.0689655E+0    -1.5862069E+0     1.1574289E+0    -1.6401794E-3     1.5512373E-2     2.6677445E-3     1.6550453E-3
-2.0689655E+0    -1.5862069E+0     1.3227759E+0    -1.5431435E-3     1.5381483E-2     2.5173456E-3     1.5510607E-3
-2.0689655E+0    -1.5862069E+0     1.4881228E+0    -1.4452284E-3     1.5250525E-2     2.3625902E-3     1.4439918E-3
-2.0689655E+0    -1.5862069E+0     1.6534698E+0    -1.3446933E-3     1.5137669E-2     2.2046715E-3     1.3362648E-3
-2.0689655E+0    -1.5862069E+0     1.8188168E+0    -1.2492900E-3     1.5063750E-2     2.0544181E-3     1.2272828E-3
-2.0689655E+0    -1.5862069E+0     1.9841638E+0    -1.1464794E-3     1.5031897E-2     1.8942537E-3     1.1240427E-3
-2.0689655E+0    -1.5862069E+0     2.1495108E+0    -1.0619627E-3     1.5072466E-2     1.7570395E-3     1.0422584E-3
-2.0689655E+0    -1.5862069E+0     2.3148577E+0    -9.8200529E-4     1.5208308E-2     1.6265484E-3     9.6033480E-4
-2.0689655E+0    -1.5862069E+0     2.4802047E+0    -9.1123884E-4     1.5448971E-2     1.5153768E-3     8.9052258E-4
-2.0689655E+0    -1.5862069E+0     2.6455517E+0    -8.7725452E-4     1.5732732E-2     1.4543704E-3     8.4251965E-4
-2.0689655E+0    -1.5862069E+0     2.8108987E+0    -8.1835207E-4     1.6186764E-2     1.3671938E-3     7.9199328E-4
-2.0689655E+0    -1.5862069E+0     2.9762457E+0    -7.9704196E-4     1.6515385E-2     1.3303358E-3     7.6491677E-4
-2.0689655E+0    -1.3448276E+0     1.0000000E-2    -3.0168701E-3     1.5854277E-2     4.7154531E-3     3.1936037E-3
-2.0689655E+0    -1.3448276E+0     1.6534698E-1    -3.0014379E-3     1.5849992E-2     4.6993590E-3     3.1809546E-3
-2.0689655E+0    -1.3448276E+0     3.3069396E-1    -2.9630085E-3     1.5825441E-2     4.6514945E-3     3.1431719E-3
-2.0689655E+0    -1.3448276E+0     4.9604095E-1    -2.9043880E-3     1.5781227E-2     4.5730721E-3     3.0812249E-3
-2.0689655E+0    -1.3448276E+0     6.6138793E-1    -2.8287181E-3     1.5720830E-2     4.4644448E-3     2.9966873E-3
-2.0689655E+0    -1.3448276E+0     8.2673491E-1    -2.7363450E-3     1.5652503E-2     4.3279823E-3     2.8918439E-3
-2.0689655E+0    -1.3448276E+0     9.9208189E-1    -2.6309324E-3     1.5580005E-2     4.1700666E-3     2.7698004E-3
-2.0689655E+0    -1.3448276E+0     1.1574289E+0    -2.5150111E-3     1.5500143E-2     3.9960473E-3     2.6346170E-3
-2.0689655E+0    -1.3448276E+0     1.3227759E+0    -2.3889486E-3     1.5420418E-2     3.8074073E-3     2.4913331E-3
-2.0689655E+0    -1.3448276E+0     1.4881228E+0    -2.2566172E-3     1.5349144E-2     3.6077026E-3     2.3443841E-3
-2.0689655E+0    -1.3448276E+0     1.6534698E+0    -2.1231442E-3     1.5297636E-2     3.4057158E-3     2.1929518E-3
-2.0689655E+0    -1.3448276E+0     1.8188168E+0    -1.9840551E-3     1.5266678E-2     3.1966325E-3     2.0413149E-3
-2.0689655E+0    -1.3448276E+0     1.9841638E+0    -1.8601014E-3     1.5278739E-2     3.0055459E-3     1.8977420E-3
-2.0689655E+0    -1.3448276E+0     2.1495108E+0    -1.7456080E-3     1.5335745E-2     2.8298781E-3     1.7734196E-3
-2.0689655E+0    -1.3448276E+0     2.3148577E+0    -1.6381607E-3     1.5443856E-2     2.6651310E-3     1.6564676E-3
-2.0689655E+0    -1.3448276E+0     2.4802047E+0    -1.5495083E-3     1.5601477E-2     2.5275242E-3     1.5524986E-3
-2.0689655E+0    -1.3448276E+0     2.6455517E+0    -1.4747619E-3     1.5801062E-2     2.4132333E-3     1.4768890E-3
-2.0689655E+0    -1.3448276E+0     2.8108987E+0    -1.4214776E-3     1.5997548E-2     2.3316832E-3     1.4235522E-3
-2.0689655E+0    -1.3448276E+0     2.9762457E+0    -1.3902625E-3     1.6162390E-2     2.2752079E-3     1.3876471E-3
-2.0689655E+0    -1.1034483E+0     1.0000000E-2    -4.6868743E-3     1.5470686E-2     7.0402616E-3     5.1856512E-3
-2.0689655E+0    -1.1034483E+0     1.6534698E-1    -4.6670926E-3     1.5470709E-2     7.0203237E-3     5.1677159E-3
-2.0689655E+0    -1.1034483E+0     3.3069396E-1    -4.6169913E-3     1.5459666E-2     6.9617934E-3     5.1142034E-3
-2.0689655E+0    -1.1034483E+0     4.9604095E-1    -4.5392935E-3     1.5438451E-2     6.8658594E-3     5.0266675E-3
-2.0689655E+0    -1.1034483E+0     6.6138793E-1    -4.4390087E-3     1.5409099E-2     6.7343044E-3     4.9076302E-3
-2.0689655E+0    -1.1034483E+0     8.2673491E-1    -4.3165059E-3     1.5374509E-2     6.5685930E-3     4.7607129E-3
-2.0689655E+0    -1.1034483E+0     9.9208189E-1    -4.1723949E-3     1.5337868E-2     6.3702017E-3     4.5907121E-3
-2.0689655E+0    -1.1034483E+0     1.1574289E+0    -4.0138191E-3     1.5306432E-2     6.1489324E-3     4.4036124E-3
-2.0689655E+0    -1.1034483E+0     1.3227759E+0    -3.8462794E-3     1.5280360E-2     5.9135029E-3     4.2052705E-3
-2.0689655E+0    -1.1034483E+0     1.4881228E+0    -3.6709243E-3     1.5262838E-2     5.6664346E-3     3.9960937E-3
-2.0689655E+0    -1.1034483E+0     1.6534698E+0    -3.4904290E-3     1.5259026E-2     5.4104973E-3     3.7812086E-3
-2.0689655E+0    -1.1034483E+0     1.8188168E+0    -3.3175891E-3     1.5275738E-2     5.1635131E-3     3.5682562E-3
-2.0689655E+0    -1.1034483E+0     1.9841638E+0    -3.1524885E-3     1.5317530E-2     4.9268348E-3     3.3668323E-3
-2.0689655E+0    -1.1034483E+0     2.1495108E+0    -2.9896004E-3     1.5388725E-2     4.6930691E-3     3.1887043E-3
-2.0689655E+0    -1.1034483E+0     2.3148577E+0    -2.8490461E-3     1.5484797E-2     4.4894077E-3     3.0289150E-3
-2.0689655E+0    -1.1034483E+0     2.4802047E+0    -2.7302065E-3     1.5601262E-2     4.3174922E-3     2.8855913E-3
-2.0689655E+0    -1.1034483E+0     2.6455517E+0    -2.6286472E-3     1.5729094E-2     4.1703735E-3     2.7675964E-3
-2.0689655E+0    -1.1034483E+0     2.8108987E+0    -2.5585259E-3     1.5846833E-2     4.0653831E-3     2.6815492E-3
-2.0689655E+0    -1.1034483E+0     2.9762457E+0    -2.5230528E-3     1.5930825E-2     4.0025573E-3     2.6303737E-3
-2.0689655E+0    -8.6206897E-1     1.0000000E-2    -7.5214027E-3     1.4798231E-2     1.0615536E-2     8.7204604E-3
-2.0689655E+0    -8.6206897E-1     1.6534698E-1    -7.4922098E-3     1.4801326E-2     1.0591431E-2     8.6956177E-3
-2.0689655E+0    -8.6206897E-1     3.3069396E-1    -7.4224799E-3     1.4800605E-2     1.0521510E-2     8.6215507E-3
-2.0689655E+0    -8.6206897E-1     4.9604095E-1    -7.3176268E-3     1.4797127E-2     1.0407416E-2     8.5005648E-3
-2.0689655E+0    -8.6206897E-1     6.6138793E-1    -7.1826929E-3     1.4792525E-2     1.0252226E-2     8.3363739E-3
-2.0689655E+0    -8.6206897E-1     8.2673491E-1    -7.0205823E-3     1.4788907E-2     1.0060062E-2     8.1342140E-3
-2.0689655E+0    -8.6206897E-1     9.9208189E-1    -6.8341127E-3     1.4788561E-2     9.8342557E-3     7.9008185E-3
-2.0689655E+0    -8.6206897E-1     1.1574289E+0    -6.6256799E-3     1.4793301E-2     9.5774123E-3     7.6419716E-3
-2.0689655E+0    -8.6206897E-1     1.3227759E+0    -6.3983817E-3     1.4804452E-2     9.2914162E-3     7.3604294E-3
-2.0689655E+0    -8.6206897E-1     1.4881228E+0    -6.1628205E-3     1.4826165E-2     8.9916665E-3     7.0635112E-3
-2.0689655E+0    -8.6206897E-1     1.6534698E+0    -5.9277462E-3     1.4861852E-2     8.6922899E-3     6.7598827E-3
-2.0689655E+0    -8.6206897E-1     1.8188168E+0    -5.6961832E-3     1.4911726E-2     8.3956239E-3     6.4594379E-3
-2.0689655E+0    -8.6206897E-1     1.9841638E+0    -5.4667741E-3     1.4976285E-2     8.0991660E-3     6.1731864E-3
-2.0689655E+0    -8.6206897E-1     2.1495108E+0    -5.2514803E-3     1.5054229E-2     7.8193034E-3     5.9127871E-3
-2.0689655E+0    -8.6206897E-1     2.3148577E+0    -5.0659787E-3     1.5143232E-2     7.5769327E-3     5.6865767E-3
-2.0689655E+0    -8.6206897E-1     2.4802047E+0    -4.9082847E-3     1.5239646E-2     7.3677461E-3     5.4883125E-3
-2.0689655E+0    -8.6206897E-1     2.6455517E+0    -4.7779374E-3     1.5336630E-2     7.1911947E-3     5.3246269E-3
-2.0689655E+0    -8.6206897E-1     2.8108987E+0    -4.6834182E-3     1.5420205E-2     7.0570211E-3     5.2028272E-3
-2.0689655E+0    -8.6206897E-1     2.9762457E+0    -4.6329843E-3     1.5473495E-2     6.9772317E-3     5.1279456E-3
-2.0689655E+0    -6.2068966E-1     1.0000000E-2    -1.2283099E-2     1.3779914E-2     1.5803883E-2     1.4975534E-2
-2.0689655E+0    -6.2068966E-1     1.6534698E-1    -1.2243043E-2     1.3785379E-2     1.5775844E-2     1.4942065E-2
-2.0689655E+0    -6.2068966E-1     3.3069396E-1    -1.2150067E-2     1.3792549E-2     1.5699142E-2     1.4842288E-2
-2.0689655E+0    -6.2068966E-1     4.9604095E-1    -1.2011263E-2     1.3801531E-2     1.5574135E-2     1.4679319E-2
-2.0689655E+0    -6.2068966E-1     6.6138793E-1    -1.1830100E-2     1.3812873E-2     1.5400208E-2     1.4458123E-2
-2.0689655E+0    -6.2068966E-1     8.2673491E-1    -1.1609383E-2     1.3827563E-2     1.5180123E-2     1.4184750E-2
-2.0689655E+0    -6.2068966E-1     9.9208189E-1    -1.1359450E-2     1.3848475E-2     1.4926263E-2     1.3863980E-2
-2.0689655E+0    -6.2068966E-1     1.1574289E+0    -1.1085859E-2     1.3877280E-2     1.4645921E-2     1.3503432E-2
-2.0689655E+0    -6.2068966E-1     1.3227759E+0    -1.0795563E-2     1.3915063E-2     1.4345223E-2     1.3112259E-2
-2.0689655E+0    -6.2068966E-1     1.4881228E+0    -1.0493868E-2     1.3962276E-2     1.4028640E-2     1.2700917E-2
-2.0689655E+0    -6.2068966E-1     1.6534698E+0    -1.0184993E-2     1.4018497E-2     1.3699623E-2     1.2281054E-2
-2.0689655E+0    -6.2068966E-1     1.8188168E+0    -9.8690343E-3     1.4083901E-2     1.3355050E-2     1.1865302E-2
-2.0689655E+0    -6.2068966E-1     1.9841638E+0    -9.5688403E-3     1.4157379E-2     1.3024289E-2     1.1466883E-2
-2.0689655E+0    -6.2068966E-1     2.1495108E+0    -9.2967539E-3     1.4237684E-2     1.2723257E-2     1.1098951E-2
-2.0689655E+0    -6.2068966E-1     2.3148577E+0    -9.0557924E-3     1.4321679E-2     1.2453767E-2     1.0773625E-2
-2.0689655E+0    -6.2068966E-1     2.4802047E+0    -8.8486247E-3     1.4404696E-2     1.2218205E-2     1.0499353E-2
-2.0689655E+0    -6.2068966E-1     2.6455517E+0    -8.6819735E-3     1.4480348E-2     1.2021295E-2     1.0275314E-2
-2.0689655E+0    -6.2068966E-1     2.8108987E+0    -8.5611759E-3     1.4540930E-2     1.1870798E-2     1.0108591E-2
-2.0689655E+0    -6.2068966E-1     2.9762457E+0    -8.4959061E-3     1.4578007E-2     1.1779096E-2     1.0005840E-2
-2.0689655E+0    -3.7931034E-1     1.0000000E-2    -2.0018201E-2     1.2377325E-2     2.2276676E-2     2.5775216E-2
-2.0689655E+0    -3.7931034E-1     1.6534698E-1    -1.9959249E-2     1.2383819E-2     2.2251123E-2     2.5731473E-2
